variant,detector,kind,rank,stem,value,bgr_delta,luma_delta,chroma_delta,grad_ratio,luma_std_ratio,delta_f1,delta_false_edge,delta_endpoints,delta_pred_density
FF02_detector_compatible,diffusionedge_baseline_50k,endpoint_increase,3,chichaoyiwan.2,25.31645569620253,19.389095306396484,0.9814453125,12.588544845581055,0.8462731332665302,1.1091686686800786,-0.1177607334829115,0.34812286689419797,25.31645569620253,0.0009570312500000002
FF02_detector_compatible,diffusionedge_baseline_50k,endpoint_increase,4,qiangzhuang.15,23.62204724409449,15.199361801147461,1.2336132526397705,13.4171142578125,0.9741813875732219,1.061488340260179,-0.11882205394187706,0.20108014374059835,23.62204724409449,0.00107421875
FF02_detector_compatible,diffusionedge_baseline_50k,endpoint_increase,5,tiaowenhuangou.4,22.06742723416703,15.272652626037598,1.4251562356948853,7.917192459106445,0.8246459789975604,0.9686982942427933,-0.24015090744437073,0.36462995332398535,22.06742723416703,0.0018066406249999997
FF02_detector_compatible,diffusionedge_baseline_50k,endpoint_increase,6,sanjiaoji.10,21.91235059760956,7.989296913146973,1.1035645008087158,5.14065408706665,0.8414301771645474,0.9338848865237951,-0.1588553491550706,0.26345032689162406,21.91235059760956,0.002441406250000001
FF02_detector_compatible,diffusionedge_baseline_50k,endpoint_increase,7,weixiaoyuanjia.26,21.551724137931036,30.956151962280273,2.3716700077056885,15.435522079467773,1.000124100965443,1.0598774527379846,-0.41565082189255687,0.5824573225516622,21.551724137931036,0.00208984375
FF02_detector_compatible,diffusionedge_baseline_50k,endpoint_increase,8,rouruo.4,20.492383916969917,7.775195121765137,1.1343847513198853,4.312216758728027,0.9594605800892207,1.0193410423090847,-0.2669531264824951,0.12423448990888561,20.492383916969917,-0.0073339843750000015
FF02_detector_compatible,diffusionedge_baseline_50k,endpoint_increase,9,chichaoyiwan.3,20.408163265306122,19.524019241333008,0.9676660299301147,12.743866920471191,0.8496733180547071,1.1035744986966574,-0.07349934179202489,0.18660287081339713,20.408163265306122,0.0005761718749999999
FF02_detector_compatible,diffusionedge_baseline_50k,endpoint_increase,10,lianzhuangluojia.11,19.97892994205734,7.033027172088623,1.0686718225479126,3.7179393768310547,1.042297788477326,1.0107021704559502,-0.03204074581834815,0.057891713577653416,19.97892994205734,-0.0001367187499999997
FF02_detector_compatible,diffusionedge_baseline_50k,pred_density_increase,1,xuehong.9,0.004716796874999999,7.088323593139648,1.182802677154541,3.905810594558716,0.8701590464578561,0.9990179686891125,-0.3059034847159398,0.5595182238372384,16.736401673640167,0.004716796874999999
FF02_detector_compatible,diffusionedge_baseline_50k,pred_density_increase,2,xuehong.13,0.004365234375,7.098564624786377,1.181699275970459,3.912910223007202,0.8667708029611769,0.9994236144716125,-0.3163228543703783,0.5239406656175322,-1.3513140840020945,0.004365234375
FF02_detector_compatible,diffusionedge_baseline_50k,pred_density_increase,3,weiruan.7,0.0041601562500000015,10.04971694946289,1.1281640529632568,5.234296798706055,0.8574218023038719,0.9761037487932877,-0.16708635890418222,0.24826462208609168,5.280509075575491,0.0041601562500000015
FF02_detector_compatible,diffusionedge_baseline_50k,pred_density_increase,4,mishikailun.8,0.003916015625,3.42173171043396,1.1849902868270874,1.8580224514007568,0.8968351600680393,0.9854180384619512,-0.10412597917163158,0.2181530949303461,6.032743942370663,0.003916015625
FF02_detector_compatible,diffusionedge_baseline_50k,pred_density_increase,5,weiruan.8,0.003662109375,11.028313636779785,1.1268750429153442,5.73477029800415,0.8546301926066663,0.9789061897423882,-0.2006682642152111,0.3430954982135151,12.652088356752863,0.003662109375
FF02_detector_compatible,diffusionedge_baseline_50k,pred_density_increase,6,paige.4,0.0034863281250000003,1.5925390720367432,0.7569043040275574,0.9168359637260437,0.88931507981501,1.0057469588787284,0.012250342448181128,0.07444582601645525,2.0315126050420176,0.0034863281250000003
FF02_detector_compatible,diffusionedge_baseline_50k,pred_density_increase,7,mashi.2,0.0032714843749999997,8.77840805053711,1.0433887243270874,4.911777496337891,0.8518457474495442,0.961210031119576,-0.11417437160587363,0.21548001729753677,14.504559270516717,0.0032714843749999997
FF02_detector_compatible,diffusionedge_baseline_50k,pred_density_increase,8,ribenxing.4,0.002939453125,8.629648208618164,1.0878515243530273,4.503100395202637,0.9985706970290756,1.0455444832393788,-0.17565558693742356,0.22069330726302494,5.26294050768572,0.002939453125
FF02_detector_compatible,diffusionedge_baseline_50k,pred_density_increase,9,kailun.2,0.0029101562499999995,8.711614608764648,1.0805957317352295,5.616162300109863,0.8493391982518561,0.9551280281205253,-0.2012663657660413,0.3325152391403603,17.716535433070867,0.0029101562499999995
FF02_detector_compatible,diffusionedge_baseline_50k,pred_density_increase,10,sanjiaoji.10,0.002441406250000001,7.989296913146973,1.1035645008087158,5.14065408706665,0.8414301771645474,0.9338848865237951,-0.1588553491550706,0.26345032689162406,21.91235059760956,0.002441406250000001
FF02_detector_compatible,msfi_50k,f1_loss,1,weixiaoyuanjia.26,-0.4382051465604868,30.956151962280273,2.3716700077056885,15.435522079467773,1.000124100965443,1.0598774527379846,-0.4382051465604868,0.6029353685221753,12.244897959183673,0.0024609375000000005
FF02_detector_compatible,msfi_50k,f1_loss,2,donghaiyuanjia.26,-0.38963730569948185,29.26399803161621,2.580810546875,14.35498046875,0.8690482599570981,1.0705384004315937,-0.38963730569948185,0.5509157509157508,8.968609865470851,0.002197265625
FF02_detector_compatible,msfi_50k,f1_loss,3,xuehong.11,-0.3401186653968554,7.0856475830078125,1.1787792444229126,3.905258893966675,0.8681656968098559,0.9986476082938073,-0.3401186653968554,0.5391053264151496,5.807058438637386,0.0031640625
FF02_detector_compatible,msfi_50k,f1_loss,4,xuehong.13,-0.32843531194489817,7.098564624786377,1.181699275970459,3.912910223007202,0.8667708029611769,0.9994236144716125,-0.32843531194489817,0.5576123105878327,-2.7590773645293005,0.004062499999999999
FF02_detector_compatible,msfi_50k,f1_loss,5,xuehong.9,-0.31820884770658076,7.088323593139648,1.182802677154541,3.905810594558716,0.8701590464578561,0.9990179686891125,-0.31820884770658076,0.5892096168931668,23.483365949119374,0.00517578125
FF02_detector_compatible,msfi_50k,f1_loss,6,weixiaoyuanjia.24,-0.26344456819013184,30.77360725402832,2.466787099838257,15.275775909423828,1.0095986056418573,1.0929364220030016,-0.26344456819013184,0.4158830599547511,12.439250173570933,0.0018164062499999999
FF02_detector_compatible,msfi_50k,f1_loss,7,weixiaoyuanjia.23,-0.24263774063122323,31.011184692382812,2.837959051132202,15.34256362915039,1.0317552923850142,1.0991051914056698,-0.24263774063122323,0.35849140717294875,9.213647144681627,0.0013574218750000001
FF02_detector_compatible,msfi_50k,f1_loss,8,sanjiaoji.10,-0.22780526693793068,7.989296913146973,1.1035645008087158,5.14065408706665,0.8414301771645474,0.9338848865237951,-0.22780526693793068,0.35279858707505574,14.082798473720198,0.0039453125
FF02_detector_compatible,msfi_50k,f1_loss,9,luoshijiaomao.3,-0.21544416734834426,5.408502578735352,1.1203515529632568,5.452856540679932,0.8933959550124848,1.011547070695681,-0.21544416734834426,0.10082382404591722,0.6670832418556731,-0.006621093749999998
FF02_detector_compatible,msfi_50k,f1_loss,10,tiaowenhuangou.5,-0.20193645305350927,15.218294143676758,1.4169530868530273,7.906171798706055,0.8261457040507414,0.9669458099133588,-0.20193645305350927,0.28358487811998245,17.111142467428625,0.0012011718750000004
FF02_detector_compatible,msfi_50k,false_edge_increase,1,weixiaoyuanjia.26,0.6029353685221753,30.956151962280273,2.3716700077056885,15.435522079467773,1.000124100965443,1.0598774527379846,-0.4382051465604868,0.6029353685221753,12.244897959183673,0.0024609375000000005
FF02_detector_compatible,msfi_50k,false_edge_increase,2,xuehong.9,0.5892096168931668,7.088323593139648,1.182802677154541,3.905810594558716,0.8701590464578561,0.9990179686891125,-0.31820884770658076,0.5892096168931668,23.483365949119374,0.00517578125
FF02_detector_compatible,msfi_50k,false_edge_increase,3,xuehong.13,0.5576123105878327,7.098564624786377,1.181699275970459,3.912910223007202,0.8667708029611769,0.9994236144716125,-0.32843531194489817,0.5576123105878327,-2.7590773645293005,0.004062499999999999
FF02_detector_compatible,msfi_50k,false_edge_increase,4,donghaiyuanjia.26,0.5509157509157508,29.26399803161621,2.580810546875,14.35498046875,0.8690482599570981,1.0705384004315937,-0.38963730569948185,0.5509157509157508,8.968609865470851,0.002197265625
FF02_detector_compatible,msfi_50k,false_edge_increase,5,xuehong.11,0.5391053264151496,7.0856475830078125,1.1787792444229126,3.905258893966675,0.8681656968098559,0.9986476082938073,-0.3401186653968554,0.5391053264151496,5.807058438637386,0.0031640625
FF02_detector_compatible,msfi_50k,false_edge_increase,6,weixiaoyuanjia.24,0.4158830599547511,30.77360725402832,2.466787099838257,15.275775909423828,1.0095986056418573,1.0929364220030016,-0.26344456819013184,0.4158830599547511,12.439250173570933,0.0018164062499999999
FF02_detector_compatible,msfi_50k,false_edge_increase,7,weixiaoyuanjia.23,0.35849140717294875,31.011184692382812,2.837959051132202,15.34256362915039,1.0317552923850142,1.0991051914056698,-0.24263774063122323,0.35849140717294875,9.213647144681627,0.0013574218750000001
FF02_detector_compatible,msfi_50k,false_edge_increase,8,sanjiaoji.10,0.35279858707505574,7.989296913146973,1.1035645008087158,5.14065408706665,0.8414301771645474,0.9338848865237951,-0.22780526693793068,0.35279858707505574,14.082798473720198,0.0039453125
FF02_detector_compatible,msfi_50k,false_edge_increase,9,chichaoyiwan.2,0.33112582781456956,19.389095306396484,0.9814453125,12.588544845581055,0.8462731332665302,1.1091686686800786,-0.11986402956414521,0.33112582781456956,14.492753623188406,0.0010546875
FF02_detector_compatible,msfi_50k,false_edge_increase,10,donghaiyuanjia.16,0.3108958837772397,30.00290298461914,6.348379135131836,13.627222061157227,1.0488916350777036,1.0551829160568984,-0.1933097602964171,0.3108958837772397,3.8314176245210727,0.0008789062499999999
FF02_detector_compatible,msfi_50k,endpoint_increase,1,qiangzhuang.15,23.904382470119522,15.199361801147461,1.2336132526397705,13.4171142578125,0.9741813875732219,1.061488340260179,-0.05882888600678826,0.09944954984372814,23.904382470119522,0.0004199218749999997
FF02_detector_compatible,msfi_50k,endpoint_increase,2,xuehong.9,23.483365949119374,7.088323593139648,1.182802677154541,3.905810594558716,0.8701590464578561,0.9990179686891125,-0.31820884770658076,0.5892096168931668,23.483365949119374,0.00517578125
FF02_detector_compatible,msfi_50k,endpoint_increase,3,tiaowenhuangou.4,23.017902813299234,15.272652626037598,1.4251562356948853,7.917192459106445,0.8246459789975604,0.9686982942427933,-0.11155202252309171,0.18224465635448245,23.017902813299234,0.00138671875
FF02_detector_compatible,msfi_50k,endpoint_increase,4,chichaoyiwan.3,20.61855670103093,19.524019241333008,0.9676660299301147,12.743866920471191,0.8496733180547071,1.1035744986966574,-0.07960991008886809,0.19785936775134202,20.61855670103093,0.00032226562499999985
FF02_detector_compatible,msfi_50k,endpoint_increase,5,tiaowenhuangou.5,17.111142467428625,15.218294143676758,1.4169530868530273,7.906171798706055,0.8261457040507414,0.9669458099133588,-0.20193645305350927,0.28358487811998245,17.111142467428625,0.0012011718750000004
FF02_detector_compatible,msfi_50k,endpoint_increase,6,xinyue.5,16.89814814814815,10.818984031677246,1.0133886337280273,5.403491020202637,0.8486639777667324,0.9967347921008906,-0.15698582242184678,0.2558441558441559,16.89814814814815,0.0017578125000000007
FF02_detector_compatible,msfi_50k,endpoint_increase,7,tama.12,16.80672268907563,31.056001663208008,2.276923894882202,15.584936141967773,0.9983721094853186,1.0513986958752042,-0.128535495766243,0.2393091581161175,16.80672268907563,0.0008496093750000001
FF02_detector_compatible,msfi_50k,endpoint_increase,8,qiangzhuang.17,16.52892561983471,24.8647518157959,2.229121208190918,16.155210494995117,1.1014181979188014,1.0959930346676852,0.02939198591647474,-0.023960535588442577,16.52892561983471,0.0003125000000000003
FF02_detector_compatible,msfi_50k,endpoint_increase,9,chichaoyiwan.2,14.492753623188406,19.389095306396484,0.9814453125,12.588544845581055,0.8462731332665302,1.1091686686800786,-0.11986402956414521,0.33112582781456956,14.492753623188406,0.0010546875
FF02_detector_compatible,msfi_50k,endpoint_increase,10,rouruo.4,14.431203737729016,7.775195121765137,1.1343847513198853,4.312216758728027,0.9594605800892207,1.0193410423090847,-0.10529827798066449,-0.04181599902644728,14.431203737729016,-0.01041015625
FF02_detector_compatible,msfi_50k,pred_density_increase,1,ribenxing.4,0.010078125,8.629648208618164,1.0878515243530273,4.503100395202637,0.9985706970290756,1.0455444832393788,-0.18435596815427202,0.25785261823771405,3.243342985294955,0.010078125
FF02_detector_compatible,msfi_50k,pred_density_increase,2,xuehong.9,0.00517578125,7.088323593139648,1.182802677154541,3.905810594558716,0.8701590464578561,0.9990179686891125,-0.31820884770658076,0.5892096168931668,23.483365949119374,0.00517578125
FF02_detector_compatible,msfi_50k,pred_density_increase,3,mashi.2,0.005000000000000001,8.77840805053711,1.0433887243270874,4.911777496337891,0.8518457474495442,0.961210031119576,-0.12244882863038953,0.2102539639271273,13.267296473739563,0.005000000000000001
FF02_detector_compatible,msfi_50k,pred_density_increase,4,xuehong.13,0.004062499999999999,7.098564624786377,1.181699275970459,3.912910223007202,0.8667708029611769,0.9994236144716125,-0.32843531194489817,0.5576123105878327,-2.7590773645293005,0.004062499999999999
FF02_detector_compatible,msfi_50k,pred_density_increase,5,jiaomaozao.17,0.003994140625,1.7807096242904663,0.9180566668510437,1.1919385194778442,0.9044838063939935,0.9977709489526745,-0.038779513061870774,0.06347817470874034,2.8097399223740105,0.003994140625
FF02_detector_compatible,msfi_50k,pred_density_increase,6,sanjiaoji.10,0.0039453125,7.989296913146973,1.1035645008087158,5.14065408706665,0.8414301771645474,0.9338848865237951,-0.22780526693793068,0.35279858707505574,14.082798473720198,0.0039453125
FF02_detector_compatible,msfi_50k,pred_density_increase,7,gutiao.2,0.003935546875000001,10.946158409118652,1.1445801258087158,5.478168964385986,0.923151273472444,1.0009003460283783,0.03890275980021557,0.0054192590702717425,-0.9353766264027499,0.003935546875000001
FF02_detector_compatible,msfi_50k,pred_density_increase,8,weiruan.7,0.0036425781250000004,10.04971694946289,1.1281640529632568,5.234296798706055,0.8574218023038719,0.9761037487932877,-0.15086148671772937,0.2069755341460273,3.4438023351810347,0.0036425781250000004
FF02_detector_compatible,msfi_50k,pred_density_increase,9,xuehong.11,0.0031640625,7.0856475830078125,1.1787792444229126,3.905258893966675,0.8681656968098559,0.9986476082938073,-0.3401186653968554,0.5391053264151496,5.807058438637386,0.0031640625
FF02_detector_compatible,msfi_50k,pred_density_increase,10,kailun.2,0.00296875,8.711614608764648,1.0805957317352295,5.616162300109863,0.8493391982518561,0.9551280281205253,-0.17456168421513008,0.2968675274988044,6.036217303822937,0.00296875
P27_raw_detail_lowfreq_chroma,diffusionedge_baseline_50k,f1_loss,1,haiyangkadun.13,-0.04433407615050822,1.1179622411727905,0.8406835794448853,0.3545800745487213,1.312828514464654,0.9857540280430497,-0.04433407615050822,0.05285363098797424,-10.738831615120272,-9.765625000000009e-06
P27_raw_detail_lowfreq_chroma,diffusionedge_baseline_50k,f1_loss,2,duowenqigou.4,-0.03038617382364439,3.6734960079193115,3.1581835746765137,1.1367480754852295,1.0076134355539048,0.9976819864510247,-0.03038617382364439,0.08572340697228958,12.440354464894343,0.0014550781249999993
P27_raw_detail_lowfreq_chroma,diffusionedge_baseline_50k,f1_loss,3,tama.10,-0.030223226140359438,2.8010058403015137,1.349033236503601,1.084902286529541,1.4645090022052387,0.9963288726204412,-0.030223226140359438,0.025537634408602156,-4.566210045662101,-0.00019531249999999974
P27_raw_detail_lowfreq_chroma,diffusionedge_baseline_50k,f1_loss,4,limayuanjia.18,-0.02536998038239946,1.6865234375,1.2073047161102295,0.6824169754981995,1.1073744360995073,1.0010685168098221,-0.02536998038239946,0.044868832802035505,-13.484848484848486,0.00017578124999999972
P27_raw_detail_lowfreq_chroma,diffusionedge_baseline_50k,f1_loss,5,haiyangkadun.19,-0.023061699219601384,1.88037109375,1.4320117235183716,0.8152294754981995,1.170965087156851,1.0070446222266054,-0.023061699219601384,0.020610520088983675,7.351206855884897,6.835937500000028e-05
P27_raw_detail_lowfreq_chroma,diffusionedge_baseline_50k,f1_loss,6,haiyangkadun.20,-0.021878630722938164,2.3731770515441895,1.5389355421066284,1.0767773389816284,1.041602818892159,0.9973815597766169,-0.021878630722938164,0.03864475782758331,4.218343479249286,0.0002636718749999996
P27_raw_detail_lowfreq_chroma,diffusionedge_baseline_50k,f1_loss,7,luoshijiaomao.3,-0.01998341667690906,1.82365882396698,1.5007226467132568,0.7779931426048279,1.0518301078680803,0.9509973217728154,-0.01998341667690906,0.003202335338136693,-2.545640334151507,-0.0007128906250000004
P27_raw_detail_lowfreq_chroma,diffusionedge_baseline_50k,f1_loss,8,lianzhuangluojia.12,-0.019974196400562083,2.0258495807647705,1.6633691787719727,0.5462060570716858,1.0014606324365785,0.94198791919601,-0.019974196400562083,0.031544077988778244,2.2647603292764593,0.00014648437499999948
P27_raw_detail_lowfreq_chroma,diffusionedge_baseline_50k,f1_loss,9,hailianzao.8,-0.0198611467266665,3.0585222244262695,1.855800747871399,1.546289086341858,1.0241012049268317,1.0053612937656964,-0.0198611467266665,0.025283387410931002,-3.5860951705941417,0.001689453124999997
P27_raw_detail_lowfreq_chroma,diffusionedge_baseline_50k,f1_loss,10,rouruo.3,-0.018287970000347098,1.3876595497131348,1.1819921731948853,0.6941601634025574,0.9966179070923796,0.9954454792283688,-0.018287970000347098,-0.007625179638453994,-7.611281005776419,0.00022460937500000042
P27_raw_detail_lowfreq_chroma,diffusionedge_baseline_50k,false_edge_increase,1,duowenqigou.4,0.08572340697228958,3.6734960079193115,3.1581835746765137,1.1367480754852295,1.0076134355539048,0.9976819864510247,-0.03038617382364439,0.08572340697228958,12.440354464894343,0.0014550781249999993
P27_raw_detail_lowfreq_chroma,diffusionedge_baseline_50k,false_edge_increase,2,haiyangkadun.13,0.05285363098797424,1.1179622411727905,0.8406835794448853,0.3545800745487213,1.312828514464654,0.9857540280430497,-0.04433407615050822,0.05285363098797424,-10.738831615120272,-9.765625000000009e-06
P27_raw_detail_lowfreq_chroma,diffusionedge_baseline_50k,false_edge_increase,3,qiangzhuang.17,0.046685937420761714,1.7865592241287231,0.9511816501617432,1.034609317779541,1.5634429110881882,1.0237015924794632,-0.012235892851735097,0.046685937420761714,-13.737668980635732,1.9531250000000017e-05
P27_raw_detail_lowfreq_chroma,diffusionedge_baseline_50k,false_edge_increase,4,limayuanjia.18,0.044868832802035505,1.6865234375,1.2073047161102295,0.6824169754981995,1.1073744360995073,1.0010685168098221,-0.02536998038239946,0.044868832802035505,-13.484848484848486,0.00017578124999999972
P27_raw_detail_lowfreq_chroma,diffusionedge_baseline_50k,false_edge_increase,5,haiyangkadun.20,0.03864475782758331,2.3731770515441895,1.5389355421066284,1.0767773389816284,1.041602818892159,0.9973815597766169,-0.021878630722938164,0.03864475782758331,4.218343479249286,0.0002636718749999996
P27_raw_detail_lowfreq_chroma,diffusionedge_baseline_50k,false_edge_increase,6,yuanjiazao.6,0.0342635099720936,2.621933698654175,0.9451953172683716,1.5123291015625,1.0228411618197515,1.0033711487390577,-0.013907011260118174,0.0342635099720936,-6.574957927082693,0.001962890625
P27_raw_detail_lowfreq_chroma,diffusionedge_baseline_50k,false_edge_increase,7,chazhuang.4,0.03345903476758119,1.6639355421066284,1.3548046350479126,0.7378320097923279,1.3937342282616036,1.0042219046559606,-0.005920379887549232,0.03345903476758119,1.6089599577111144,0.000849609375000001
P27_raw_detail_lowfreq_chroma,diffusionedge_baseline_50k,false_edge_increase,8,lianzhuangluojia.12,0.031544077988778244,2.0258495807647705,1.6633691787719727,0.5462060570716858,1.0014606324365785,0.94198791919601,-0.019974196400562083,0.031544077988778244,2.2647603292764593,0.00014648437499999948
P27_raw_detail_lowfreq_chroma,diffusionedge_baseline_50k,false_edge_increase,9,weixiaoyuanjia.21,0.031026785714285715,2.909677743911743,1.071191430091858,0.9398486614227295,2.2305735298531357,1.0644451731967386,-0.016663669603788178,0.031026785714285715,16.129032258064516,0.00011718749999999989
P27_raw_detail_lowfreq_chroma,diffusionedge_baseline_50k,false_edge_increase,10,weiruan.8,0.03068444836327565,3.0542447566986084,2.627089738845825,0.7116943597793579,0.8549514083904878,0.88670160225547,-0.01744330028699359,0.03068444836327565,1.8455019983838206,0.00015625000000000014
P27_raw_detail_lowfreq_chroma,diffusionedge_baseline_50k,endpoint_increase,1,weixiaoyuanjia.21,16.129032258064516,2.909677743911743,1.071191430091858,0.9398486614227295,2.2305735298531357,1.0644451731967386,-0.016663669603788178,0.031026785714285715,16.129032258064516,0.00011718749999999989
P27_raw_detail_lowfreq_chroma,diffusionedge_baseline_50k,endpoint_increase,2,duowenqigou.4,12.440354464894343,3.6734960079193115,3.1581835746765137,1.1367480754852295,1.0076134355539048,0.9976819864510247,-0.03038617382364439,0.08572340697228958,12.440354464894343,0.0014550781249999993
P27_raw_detail_lowfreq_chroma,diffusionedge_baseline_50k,endpoint_increase,3,xuehong.14,12.433938301446187,1.863183617591858,1.5870410203933716,0.5030370950698853,1.0118805957833321,0.9839490879196093,-0.002315852860249823,0.010816263269423282,12.433938301446187,0.00026367187500000045
P27_raw_detail_lowfreq_chroma,diffusionedge_baseline_50k,endpoint_increase,4,paige.4,11.150914161760149,2.378798723220825,1.293857455253601,1.2612695693969727,1.267064007092901,0.9990231373917688,-0.0019697139757572923,0.010721081510086938,11.150914161760149,0.0008300781250000014
P27_raw_detail_lowfreq_chroma,diffusionedge_baseline_50k,endpoint_increase,5,sanjiaoji.10,10.989010989010989,3.1926627159118652,2.7110254764556885,1.193701148033142,0.898751790540409,0.9105217620983221,0.031996582839522225,-0.024217680894435892,10.989010989010989,0.00027343750000000024
P27_raw_detail_lowfreq_chroma,diffusionedge_baseline_50k,endpoint_increase,6,duolie.6,9.897292250233427,2.4949934482574463,2.0892772674560547,0.6632080078125,0.8760430602154881,0.8513609221694723,-0.013028552291795115,0.010197015322797619,9.897292250233427,5.8593750000000486e-05
P27_raw_detail_lowfreq_chroma,diffusionedge_baseline_50k,endpoint_increase,7,xuehong.9,9.803921568627452,2.1792025566101074,1.9275683164596558,0.49764159321784973,0.9195217453201204,0.9739155699087464,-0.0061922981446690395,0.01711115852357585,9.803921568627452,-5.8593750000000486e-05
P27_raw_detail_lowfreq_chroma,diffusionedge_baseline_50k,endpoint_increase,8,hailianzao.7,9.105045801396987,2.8495442867279053,1.8845605850219727,1.411923885345459,1.0209305173623313,0.9956436741313263,0.00640735238092327,-0.007567649935504017,9.105045801396987,0.0006347656250000056
P27_raw_detail_lowfreq_chroma,diffusionedge_baseline_50k,endpoint_increase,9,haiyangkadun.19,7.351206855884897,1.88037109375,1.4320117235183716,0.8152294754981995,1.170965087156851,1.0070446222266054,-0.023061699219601384,0.020610520088983675,7.351206855884897,6.835937500000028e-05
P27_raw_detail_lowfreq_chroma,diffusionedge_baseline_50k,endpoint_increase,10,duolie.8,7.267745919062818,2.5550878047943115,2.1233692169189453,0.7386816143989563,0.9050325425080626,0.9358481317787007,0.016853164541954402,-0.009890588652588378,7.267745919062818,0.000996093750000003
P27_raw_detail_lowfreq_chroma,diffusionedge_baseline_50k,pred_density_increase,1,jiaomaozao.28,0.002939453124999998,3.3026463985443115,2.3194823265075684,1.4735645055770874,1.0496858239591136,1.008296915672826,0.0029366631314809433,0.004619711749024702,3.7088206849721743,0.002939453124999998
P27_raw_detail_lowfreq_chroma,diffusionedge_baseline_50k,pred_density_increase,2,jiaomaozao.19,0.002470703125000001,3.9563183784484863,2.870371103286743,1.8374218940734863,1.0046732953862154,1.005353244021096,0.0032275988518294385,0.003988362726057959,-2.366445428851236,0.002470703125000001
P27_raw_detail_lowfreq_chroma,diffusionedge_baseline_50k,pred_density_increase,3,hailianzao.10,0.002402343750000001,3.505380868911743,2.0392773151397705,1.8463525772094727,1.0747348251365962,1.0026115040974624,0.013601168312070255,0.00452299765051789,0.8526962004313923,0.002402343750000001
P27_raw_detail_lowfreq_chroma,diffusionedge_baseline_50k,pred_density_increase,4,yuanjiazao.6,0.001962890625,2.621933698654175,0.9451953172683716,1.5123291015625,1.0228411618197515,1.0033711487390577,-0.013907011260118174,0.0342635099720936,-6.574957927082693,0.001962890625
P27_raw_detail_lowfreq_chroma,diffusionedge_baseline_50k,pred_density_increase,5,hailianzao.6,0.0018261718750000044,3.153597116470337,2.4109766483306885,1.2640283107757568,1.015578109248539,1.0093209553519422,0.003742013035032743,0.0006309560328267572,-0.27001435649318495,0.0018261718750000044
P27_raw_detail_lowfreq_chroma,diffusionedge_baseline_50k,pred_density_increase,6,hailianzao.8,0.001689453124999997,3.0585222244262695,1.855800747871399,1.546289086341858,1.0241012049268317,1.0053612937656964,-0.0198611467266665,0.025283387410931002,-3.5860951705941417,0.001689453124999997
P27_raw_detail_lowfreq_chroma,diffusionedge_baseline_50k,pred_density_increase,7,jiaomaozao.14,0.0016406250000000067,4.220859527587891,3.291396379470825,1.727748990058899,0.9666512164374765,0.9746377353470959,0.002199664241158583,-0.002001562968621029,-3.811828839082345,0.0016406250000000067
P27_raw_detail_lowfreq_chroma,diffusionedge_baseline_50k,pred_density_increase,8,duowenqigou.4,0.0014550781249999993,3.6734960079193115,3.1581835746765137,1.1367480754852295,1.0076134355539048,0.9976819864510247,-0.03038617382364439,0.08572340697228958,12.440354464894343,0.0014550781249999993
P27_raw_detail_lowfreq_chroma,diffusionedge_baseline_50k,pred_density_increase,9,jiaomaozao.13,0.0012792968749999953,3.411552667617798,2.8926074504852295,1.1758252382278442,0.957453218808139,0.9856870413748077,-0.004483191932116437,0.01405006141795248,-0.6964995173675952,0.0012792968749999953
P27_raw_detail_lowfreq_chroma,diffusionedge_baseline_50k,pred_density_increase,10,jiaomaozao.18,0.001230468749999998,2.770035743713379,1.9285839796066284,1.3717529773712158,1.0542956922413742,1.0025257522894158,-0.0052978942650171446,0.007142143849488858,-2.451654929827008,0.001230468749999998
P27_raw_detail_lowfreq_chroma,msfi_50k,f1_loss,1,hailianzao.8,-0.046286406984673234,3.0585222244262695,1.855800747871399,1.546289086341858,1.0241012049268317,1.0053612937656964,-0.046286406984673234,0.0040111036059712335,-4.447786850021487,-0.012597656249999999
P27_raw_detail_lowfreq_chroma,msfi_50k,f1_loss,2,hailianzao.10,-0.03217329898847665,3.505380868911743,2.0392773151397705,1.8463525772094727,1.0747348251365962,1.0026115040974624,-0.03217329898847665,3.1491572284936264e-05,-1.9576113505094028,-0.005986328124999999
P27_raw_detail_lowfreq_chroma,msfi_50k,f1_loss,3,lianzhuangluojia.13,-0.02694132451263198,2.3044824600219727,1.9101073741912842,0.9565283060073853,0.9309213014932051,0.9902476424621265,-0.02694132451263198,0.009730081052148648,-3.6663198187876356,-0.0016992187500000002
P27_raw_detail_lowfreq_chroma,msfi_50k,f1_loss,4,limayuanjia.16,-0.025558781391277652,1.7417349815368652,1.416103482246399,0.5462207198143005,1.100469919285126,1.0035546287128314,-0.025558781391277652,-0.004807692307692308,0.0,-0.000673828125
P27_raw_detail_lowfreq_chroma,msfi_50k,f1_loss,5,jiaomaozao.29,-0.02427557371432898,1.9578157663345337,1.7570117712020874,0.9258496165275574,1.0783868522285707,0.9986653688841358,-0.02427557371432898,-0.0207638999397092,1.0644922491371087,-0.003339843749999998
P27_raw_detail_lowfreq_chroma,msfi_50k,f1_loss,6,shikelipu.4,-0.023307470649095108,1.56598961353302,1.3345996141433716,0.5267773270606995,0.9815568253084924,1.0009403489913358,-0.023307470649095108,0.010229341099381117,0.0,-0.0007324218749999996
