variant,detector,stem,mean_abs_bgr_delta,mean_abs_luma_delta,mean_abs_chroma_delta,psnr_vs_raw,grad_mean_ratio,luma_std_ratio,boundary_f1_tol,raw_boundary_f1_tol,delta_boundary_f1_tol,boundary_precision_tol,raw_boundary_precision_tol,delta_boundary_precision_tol,boundary_recall_tol,raw_boundary_recall_tol,delta_boundary_recall_tol,false_edge_ratio_tol,raw_false_edge_ratio_tol,delta_false_edge_ratio_tol,endpoints_per_1k_skel_px,raw_endpoints_per_1k_skel_px,delta_endpoints_per_1k_skel_px,pred_edge_density,raw_pred_edge_density,delta_pred_edge_density
P27_raw_detail_lowfreq_chroma,msfi_50k,jianci.4,1.8452343940734863,1.3693749904632568,0.7379834055900574,39.62598444821218,1.9338201896792673,0.9911939260975968,0.9337483650028954,0.9192411716144147,0.014507193388480721,0.8944636678200693,0.8717034925160371,0.022760175304032182,0.9766423357664233,0.9722627737226277,0.004379562043795637,0.10553633217993079,0.12829650748396293,-0.02276017530403214,18.922852983988356,12.605042016806722,6.317810967181634,0.0112890625,0.013701171875,-0.002412109374999999
P27_raw_detail_lowfreq_chroma,msfi_50k,jianci.5,1.9290852546691895,1.108339786529541,0.8232275247573853,36.82138916046716,1.1160620665569638,0.8859312044579964,0.8792623700250739,0.8788108832369118,0.0004514867881620921,0.9491335941866965,0.9279197080291971,0.021213886157499418,0.8189730200174065,0.834638816362054,-0.015665796344647487,0.05086640581330352,0.07208029197080291,-0.021213886157499397,7.49063670411985,6.764374295377678,0.7262624087421718,0.017470703125,0.02140625,-0.003935546875000001
P27_raw_detail_lowfreq_chroma,msfi_50k,jianci.6,2.6001431941986084,2.0878515243530273,0.9292382597923279,32.762036784494526,0.9875415421827354,0.9577363357689465,0.6880122767555666,0.6594004402525195,0.028611836503047106,0.5767844268204758,0.5174002047082907,0.05938422211218508,0.8523878437047757,0.9088277858176556,-0.05643994211287984,0.42321557317952413,0.4825997952917093,-0.05938422211218519,21.251475796930343,44.67680608365019,-23.42533028671985,0.013544921875,0.01908203125,-0.005537109375
P27_raw_detail_lowfreq_chroma,msfi_50k,jiaomaozao.13,3.411552667617798,2.8926074504852295,1.1758252382278442,30.519201904762955,0.957453218808139,0.9856870413748077,0.7915085962790241,0.8030618561878802,-0.011553259908856028,0.8951817413355875,0.8846740050804403,0.010507736255147226,0.7093563370935634,0.7352355673523556,-0.02587923025879224,0.10481825866441251,0.1153259949195597,-0.010507736255147185,23.927905531385953,27.082720047100384,-3.154814515714431,0.0462109375,0.057666015625,-0.011455078124999997
P27_raw_detail_lowfreq_chroma,msfi_50k,jiaomaozao.14,4.220859527587891,3.291396379470825,1.727748990058899,29.3667012110431,0.9666512164374765,0.9746377353470959,0.7435728809565798,0.749098234509192,-0.005525353552612189,0.8219356944671128,0.7891658189216684,0.032769875545444416,0.6788516107494575,0.7129026873643799,-0.03405107661492235,0.1780643055328872,0.21083418107833163,-0.032769875545444416,38.05104408352668,39.72828324413339,-1.6772391606067032,0.059833984375,0.076796875,-0.016962890624999998
P27_raw_detail_lowfreq_chroma,msfi_50k,jiaomaozao.17,2.3470118045806885,1.5750585794448853,1.1887695789337158,35.34484524033486,1.1274216033703537,1.0017242949574279,0.614199605362403,0.6215223384585232,-0.007322733096120193,0.7263470513364446,0.7062520674826331,0.020094983853811477,0.532051282051282,0.554945054945055,-0.022893772893772923,0.2736529486635554,0.29374793251736686,-0.020094983853811477,21.681997371879106,24.433849821215734,-2.751852449336628,0.023017578125,0.029521484375,-0.00650390625
P27_raw_detail_lowfreq_chroma,msfi_50k,jiaomaozao.18,2.770035743713379,1.9285839796066284,1.3717529773712158,34.37448486988848,1.0542956922413742,1.0025257522894158,0.7807297860578872,0.773364399402689,0.007365386655198258,0.7341847341847342,0.7050209205020921,0.029163813682642092,0.8335759340126152,0.856380397865114,-0.02280446385249879,0.2658152658152658,0.29497907949790797,-0.029163813682642148,21.62629757785467,19.18465227817746,2.441645299677212,0.032880859375,0.04201171875,-0.009130859375000001
P27_raw_detail_lowfreq_chroma,msfi_50k,jiaomaozao.19,3.9563183784484863,2.870371103286743,1.8374218940734863,31.05803585073079,1.0046732953862154,1.005353244021096,0.7342921428524566,0.7261729848484145,0.00811915800404206,0.6729022884126408,0.6458333333333334,0.0270689550793074,0.8080078765999343,0.8293403347554972,-0.02133245815556284,0.32709771158735923,0.3541666666666667,-0.027068955079307455,22.054868208714364,23.946121227238713,-1.891253018524349,0.05376953125,0.0684375,-0.014667968749999996
P27_raw_detail_lowfreq_chroma,msfi_50k,jiaomaozao.26,3.3477180004119873,2.268017530441284,1.648193359375,35.14591087037452,1.033662832927559,1.0023165349635517,0.6060153576411528,0.599713382134153,0.006301975506999735,0.6823069403714564,0.641423703142749,0.04088323722870746,0.545068928950159,0.5630965005302226,-0.018027571580063628,0.3176930596285435,0.35857629685725106,-0.04088323722870757,17.768301350390903,15.221707478491066,2.5465938718998373,0.01998046875,0.025791015625,-0.005810546874999999
P27_raw_detail_lowfreq_chroma,msfi_50k,jiaomaozao.27,2.4930500984191895,2.072988271713257,0.7995312213897705,33.10058782500807,1.0408953829083862,1.0103079002838018,0.7380282677590869,0.7450462479715055,-0.0070179802124186175,0.849822904368359,0.8307635147687163,0.019059389599642595,0.6522274181639183,0.6753630322421855,-0.023135614078267253,0.15017709563164108,0.16923648523128368,-0.019059389599642595,37.636299683432995,36.988968202465934,0.6473314809670612,0.041357421875,0.052568359375,-0.011210937499999997
