method,stem,original_filename,result_filename,original_path,result_path,EME,EMEE,Entropy,Contrast,AvgGra,MS_SSIM,PSNR,UCIQE,UIQM
Ours,qiangzhuang.30,qiangzhuang.30.jpg,qiangzhuang.30_Final.png,D:\Desktop\Stage1Codex\data\inputImg\Original\qiangzhuang.30.jpg,D:\Desktop\Stage1Codex\experiments\h2-full506-direct\outputs\full506\runs\full506_final_mainline\png\Final\qiangzhuang.30_Final.png,6.04093027,0.6366113051,5.185069561,185.8171777,8.225801504,0.8408372998,14.61650318,3.110775471,13.78746465
HVDualformer,qiangzhuang.30,qiangzhuang.30.jpg,qiangzhuang.30_HVDual.jpg,D:\Desktop\Stage1Codex\data\inputImg\Original\qiangzhuang.30.jpg,D:\Desktop\2025AAAI_HVDual_former\lgsresults\qiangzhuang.30_HVDual.jpg,2.0342482,0.4120171214,3.394196963,10.49720317,1.720614277,0.9950668812,37.04794207,1.847709537,5.047670058
ABC-Former,qiangzhuang.30,qiangzhuang.30.jpg,qiangzhuang.30_AbcFormer.jpg,D:\Desktop\Stage1Codex\data\inputImg\Original\qiangzhuang.30.jpg,D:\Desktop\2025CVPR_ABC-Former\ABC-Former\lgsresults\qiangzhuang.30_AbcFormer.jpg,2.060442545,0.4132477694,3.546421677,12.75540752,2.707116903,0.9986260533,47.89028646,1.843317389,5.262519196
GDCP,qiangzhuang.30,qiangzhuang.30.jpg,qiangzhuang.30_GDCP.jpg,D:\Desktop\Stage1Codex\data\inputImg\Original\qiangzhuang.30.jpg,D:\Desktop\2018_Generalization-of-the-Dark-Channel-Prior\lgsresults\qiangzhuang.30_GDCP.jpg,5.190830941,0.5916419331,4.890751457,37.40151352,3.799053304,0.917843461,29.45628353,2.700466633,12.74605628
CBF,qiangzhuang.30,qiangzhuang.30.jpg,qiangzhuang.30_CBF.jpg,D:\Desktop\Stage1Codex\data\inputImg\Original\qiangzhuang.30.jpg,D:\Desktop\2018_Color-Balance-and-fusion-for-underwater-image-enhancement\lgsresult\qiangzhuang.30_CBF.jpg,6.072934489,0.6354396088,6.71438788,36.61502743,4.322758324,0.731880188,17.71173524,2.244184494,15.06939694
HLRP,qiangzhuang.30,qiangzhuang.30.jpg,qiangzhuang.30_HLRP.jpg,D:\Desktop\Stage1Codex\data\inputImg\Original\qiangzhuang.30.jpg,D:\Desktop\2022_HLRP-main\HLRP_Code\lgsresult\qiangzhuang.30_HLRP.jpg,21.88608744,1.509013688,7.568443464,383.9979085,19.75720461,0.1726371348,14.10404856,2.769608021,45.96004459
SGUIE-Net,qiangzhuang.30,qiangzhuang.30.jpg,qiangzhuang.30_SGUIEnet.jpg,D:\Desktop\Stage1Codex\data\inputImg\Original\qiangzhuang.30.jpg,D:\Desktop\2022_SGUIE_Net_Simple\lgsresults\qiangzhuang.30_SGUIEnet.jpg,6.235526324,0.654046869,4.805315444,58.92077292,4.480775177,0.8499516845,19.93663479,2.305953503,13.97144479
Histoformer,qiangzhuang.30,qiangzhuang.30.jpg,qiangzhuang.30_Histoformer.jpg,D:\Desktop\Stage1Codex\data\inputImg\Original\qiangzhuang.30.jpg,D:\Desktop\2024_Histoformer-main\lgsresults\qiangzhuang.30_Histoformer.jpg,13.92462861,1.072469549,6.739990628,197.3942447,12.78477284,0.460375458,19.87156057,4.227811337,32.07097317
WWPF,qiangzhuang.30,qiangzhuang.30.jpg,qiangzhuang.30_WWPF.jpg,D:\Desktop\Stage1Codex\data\inputImg\Original\qiangzhuang.30.jpg,D:\Desktop\2024_WWPF_code\2023-WWPE\datasets\lgsresults\qiangzhuang.30_WWPF.jpg,9.062241745,0.8105105295,6.302092563,160.8767339,10.90620647,0.5145905018,13.61045574,2.181401968,19.98867635
Ours,qiangzhuang.31,qiangzhuang.31.jpg,qiangzhuang.31_Final.png,D:\Desktop\Stage1Codex\data\inputImg\Original\qiangzhuang.31.jpg,D:\Desktop\Stage1Codex\experiments\h2-full506-direct\outputs\full506\runs\full506_final_mainline\png\Final\qiangzhuang.31_Final.png,7.771214536,0.7345277543,5.374375616,165.7181279,8.136912119,0.9077284336,23.99883658,4.786342144,17.88553767
HVDualformer,qiangzhuang.31,qiangzhuang.31.jpg,qiangzhuang.31_HVDual.jpg,D:\Desktop\Stage1Codex\data\inputImg\Original\qiangzhuang.31.jpg,D:\Desktop\2025AAAI_HVDual_former\lgsresults\qiangzhuang.31_HVDual.jpg,2.971519851,0.4636920431,4.404617807,14.6658748,2.394615932,0.9923526049,34.33147888,3.081448317,7.191215168
ABC-Former,qiangzhuang.31,qiangzhuang.31.jpg,qiangzhuang.31_AbcFormer.jpg,D:\Desktop\Stage1Codex\data\inputImg\Original\qiangzhuang.31.jpg,D:\Desktop\2025CVPR_ABC-Former\ABC-Former\lgsresults\qiangzhuang.31_AbcFormer.jpg,2.681803725,0.4474308415,4.451603756,14.6880094,2.464554873,0.9989259839,42.78001443,3.550324678,6.81375899
GDCP,qiangzhuang.31,qiangzhuang.31.jpg,qiangzhuang.31_GDCP.jpg,D:\Desktop\Stage1Codex\data\inputImg\Original\qiangzhuang.31.jpg,D:\Desktop\2018_Generalization-of-the-Dark-Channel-Prior\lgsresults\qiangzhuang.31_GDCP.jpg,5.432895971,0.6001440772,5.757175639,41.57331995,4.578627952,0.9139829278,21.88530671,5.680409908,13.59432712
CBF,qiangzhuang.31,qiangzhuang.31.jpg,qiangzhuang.31_CBF.jpg,D:\Desktop\Stage1Codex\data\inputImg\Original\qiangzhuang.31.jpg,D:\Desktop\2018_Color-Balance-and-fusion-for-underwater-image-enhancement\lgsresult\qiangzhuang.31_CBF.jpg,6.433081079,0.6565334993,6.79648877,38.37948178,4.490486967,0.8245742321,16.75788533,4.539061546,15.98275923
HLRP,qiangzhuang.31,qiangzhuang.31.jpg,qiangzhuang.31_HLRP.jpg,D:\Desktop\Stage1Codex\data\inputImg\Original\qiangzhuang.31.jpg,D:\Desktop\2022_HLRP-main\HLRP_Code\lgsresult\qiangzhuang.31_HLRP.jpg,22.31979913,1.537435779,7.772983085,353.0891115,17.58970417,0.2534897327,12.02379256,5.270997047,45.7532766
SGUIE-Net,qiangzhuang.31,qiangzhuang.31.jpg,qiangzhuang.31_SGUIEnet.jpg,D:\Desktop\Stage1Codex\data\inputImg\Original\qiangzhuang.31.jpg,D:\Desktop\2022_SGUIE_Net_Simple\lgsresults\qiangzhuang.31_SGUIEnet.jpg,7.434093623,0.7203475557,5.368014381,54.22938382,4.789811294,0.9051157832,23.38353835,5.42108345,16.26642231
Histoformer,qiangzhuang.31,qiangzhuang.31.jpg,qiangzhuang.31_Histoformer.jpg,D:\Desktop\Stage1Codex\data\inputImg\Original\qiangzhuang.31.jpg,D:\Desktop\2024_Histoformer-main\lgsresults\qiangzhuang.31_Histoformer.jpg,16.24300476,1.207727519,7.306867511,228.6893466,13.58385996,0.5003430247,16.78865141,4.894240379,36.31825722
WWPF,qiangzhuang.31,qiangzhuang.31.jpg,qiangzhuang.31_WWPF.jpg,D:\Desktop\Stage1Codex\data\inputImg\Original\qiangzhuang.31.jpg,D:\Desktop\2024_WWPF_code\2023-WWPE\datasets\lgsresults\qiangzhuang.31_WWPF.jpg,13.27706939,1.051043768,7.011195165,246.3298002,14.06596474,0.5064035058,13.74238015,3.300810575,26.57262088
Ours,qiangzhuang.4,qiangzhuang.4.jpg,qiangzhuang.4_Final.png,D:\Desktop\Stage1Codex\data\inputImg\Original\qiangzhuang.4.jpg,D:\Desktop\Stage1Codex\experiments\h2-full506-direct\outputs\full506\runs\full506_final_mainline\png\Final\qiangzhuang.4_Final.png,6.409948557,0.6590671498,4.964089806,299.7492016,8.581484867,0.8436896801,21.15130594,1.797194481,12.70382833
HVDualformer,qiangzhuang.4,qiangzhuang.4.jpg,qiangzhuang.4_HVDual.jpg,D:\Desktop\Stage1Codex\data\inputImg\Original\qiangzhuang.4.jpg,D:\Desktop\2025AAAI_HVDual_former\lgsresults\qiangzhuang.4_HVDual.jpg,1.093831442,0.3598631031,2.839058543,9.385800353,1.503350383,0.9954493642,45.68262256,0.5919883847,2.879330627
ABC-Former,qiangzhuang.4,qiangzhuang.4.jpg,qiangzhuang.4_AbcFormer.jpg,D:\Desktop\Stage1Codex\data\inputImg\Original\qiangzhuang.4.jpg,D:\Desktop\2025CVPR_ABC-Former\ABC-Former\lgsresults\qiangzhuang.4_AbcFormer.jpg,0.9747420874,0.3533315695,2.953665025,8.445567202,1.404582666,0.9979703426,31.97155983,0.6596673727,2.548464549
GDCP,qiangzhuang.4,qiangzhuang.4.jpg,qiangzhuang.4_GDCP.jpg,D:\Desktop\Stage1Codex\data\inputImg\Original\qiangzhuang.4.jpg,D:\Desktop\2018_Generalization-of-the-Dark-Channel-Prior\lgsresults\qiangzhuang.4_GDCP.jpg,3.934995248,0.524196856,4.183661055,52.12440243,3.124807209,0.9143984914,26.17242385,1.37945056,8.292572788
CBF,qiangzhuang.4,qiangzhuang.4.jpg,qiangzhuang.4_CBF.jpg,D:\Desktop\Stage1Codex\data\inputImg\Original\qiangzhuang.4.jpg,D:\Desktop\2018_Color-Balance-and-fusion-for-underwater-image-enhancement\lgsresult\qiangzhuang.4_CBF.jpg,3.405684937,0.4870285704,6.544195299,49.26103546,3.714894532,0.7649818063,16.87642344,0.9534161687,7.413930355
HLRP,qiangzhuang.4,qiangzhuang.4.jpg,qiangzhuang.4_HLRP.jpg,D:\Desktop\Stage1Codex\data\inputImg\Original\qiangzhuang.4.jpg,D:\Desktop\2022_HLRP-main\HLRP_Code\lgsresult\qiangzhuang.4_HLRP.jpg,23.47419938,1.597555141,7.564250875,665.1873237,23.33533325,0.1467391551,10.40648352,1.851884961,49.59435765
SGUIE-Net,qiangzhuang.4,qiangzhuang.4.jpg,qiangzhuang.4_SGUIEnet.jpg,D:\Desktop\Stage1Codex\data\inputImg\Original\qiangzhuang.4.jpg,D:\Desktop\2022_SGUIE_Net_Simple\lgsresults\qiangzhuang.4_SGUIEnet.jpg,1.200538523,0.3658451783,3.111314271,12.02921238,1.45039636,0.9900739789,35.7725957,0.7413668633,3.755141853
Histoformer,qiangzhuang.4,qiangzhuang.4.jpg,qiangzhuang.4_Histoformer.jpg,D:\Desktop\Stage1Codex\data\inputImg\Original\qiangzhuang.4.jpg,D:\Desktop\2024_Histoformer-main\lgsresults\qiangzhuang.4_Histoformer.jpg,24.50883267,1.679476235,7.100200679,883.9782426,22.68214355,0.1854638904,12.33319866,7.543354988,51.53042636
WWPF,qiangzhuang.4,qiangzhuang.4.jpg,qiangzhuang.4_WWPF.jpg,D:\Desktop\Stage1Codex\data\inputImg\Original\qiangzhuang.4.jpg,D:\Desktop\2024_WWPF_code\2023-WWPE\datasets\lgsresults\qiangzhuang.4_WWPF.jpg,7.643284367,0.7275836381,5.910667291,260.7569798,11.30189465,0.4241878986,15.59194213,1.368557453,14.68597817
Ours,qiangzhuang.5,qiangzhuang.5.jpg,qiangzhuang.5_Final.png,D:\Desktop\Stage1Codex\data\inputImg\Original\qiangzhuang.5.jpg,D:\Desktop\Stage1Codex\experiments\h2-full506-direct\outputs\full506\runs\full506_final_mainline\png\Final\qiangzhuang.5_Final.png,20.78434084,1.470723283,6.389472102,941.7597424,22.63255488,0.4880581498,13.55353508,1.519086242,36.92416675
HVDualformer,qiangzhuang.5,qiangzhuang.5.jpg,qiangzhuang.5_HVDual.jpg,D:\Desktop\Stage1Codex\data\inputImg\Original\qiangzhuang.5.jpg,D:\Desktop\2025AAAI_HVDual_former\lgsresults\qiangzhuang.5_HVDual.jpg,0.8062619236,0.3440749862,2.643898698,6.752767437,1.242239198,0.9950625896,46.41336772,0.4845652878,2.125836736
ABC-Former,qiangzhuang.5,qiangzhuang.5.jpg,qiangzhuang.5_AbcFormer.jpg,D:\Desktop\Stage1Codex\data\inputImg\Original\qiangzhuang.5.jpg,D:\Desktop\2025CVPR_ABC-Former\ABC-Former\lgsresults\qiangzhuang.5_AbcFormer.jpg,0.6890546122,0.3376552292,2.704425483,5.940928683,1.114563487,0.9980214238,31.91514129,0.6892105341,1.908428116
GDCP,qiangzhuang.5,qiangzhuang.5.jpg,qiangzhuang.5_GDCP.jpg,D:\Desktop\Stage1Codex\data\inputImg\Original\qiangzhuang.5.jpg,D:\Desktop\2018_Generalization-of-the-Dark-Channel-Prior\lgsresults\qiangzhuang.5_GDCP.jpg,2.072409019,0.415293041,3.879245157,35.0877498,2.445311262,0.9322012067,30.49389861,0.8569530249,4.793906021
CBF,qiangzhuang.5,qiangzhuang.5.jpg,qiangzhuang.5_CBF.jpg,D:\Desktop\Stage1Codex\data\inputImg\Original\qiangzhuang.5.jpg,D:\Desktop\2018_Color-Balance-and-fusion-for-underwater-image-enhancement\lgsresult\qiangzhuang.5_CBF.jpg,4.575007756,0.550783713,6.297705937,66.79782034,5.342031663,0.6653260589,16.6983278,1.325783014,9.234461903
HLRP,qiangzhuang.5,qiangzhuang.5.jpg,qiangzhuang.5_HLRP.jpg,D:\Desktop\Stage1Codex\data\inputImg\Original\qiangzhuang.5.jpg,D:\Desktop\2022_HLRP-main\HLRP_Code\lgsresult\qiangzhuang.5_HLRP.jpg,26.47943966,1.772099791,7.535123822,787.8376469,25.77804666,0.1572866887,10.37976401,2.66971612,54.45088589
SGUIE-Net,qiangzhuang.5,qiangzhuang.5.jpg,qiangzhuang.5_SGUIEnet.jpg,D:\Desktop\Stage1Codex\data\inputImg\Original\qiangzhuang.5.jpg,D:\Desktop\2022_SGUIE_Net_Simple\lgsresults\qiangzhuang.5_SGUIEnet.jpg,0.7795230777,0.3426529627,2.808155045,7.939983346,1.09481634,0.993806541,37.81642308,0.6256610155,2.609017983
Histoformer,qiangzhuang.5,qiangzhuang.5.jpg,qiangzhuang.5_Histoformer.jpg,D:\Desktop\Stage1Codex\data\inputImg\Original\qiangzhuang.5.jpg,D:\Desktop\2024_Histoformer-main\lgsresults\qiangzhuang.5_Histoformer.jpg,25.05683012,1.710686362,7.061251231,964.2029291,23.93529892,0.1668852717,12.09293014,7.859128475,52.84986096
WWPF,qiangzhuang.5,qiangzhuang.5.jpg,qiangzhuang.5_WWPF.jpg,D:\Desktop\Stage1Codex\data\inputImg\Original\qiangzhuang.5.jpg,D:\Desktop\2024_WWPF_code\2023-WWPE\datasets\lgsresults\qiangzhuang.5_WWPF.jpg,8.892667338,0.7973943513,6.142750665,394.4103203,14.27392743,0.3185859323,16.42197213,0.9881093502,17.32260377
Ours,qiangzhuang.6,qiangzhuang.6.jpg,qiangzhuang.6_Final.png,D:\Desktop\Stage1Codex\data\inputImg\Original\qiangzhuang.6.jpg,D:\Desktop\Stage1Codex\experiments\h2-full506-direct\outputs\full506\runs\full506_final_mainline\png\Final\qiangzhuang.6_Final.png,7.094801254,0.6960860892,5.101585271,328.2003331,9.772478819,0.7423609495,19.75560329,1.499707937,14.25751795
HVDualformer,qiangzhuang.6,qiangzhuang.6.jpg,qiangzhuang.6_HVDual.jpg,D:\Desktop\Stage1Codex\data\inputImg\Original\qiangzhuang.6.jpg,D:\Desktop\2025AAAI_HVDual_former\lgsresults\qiangzhuang.6_HVDual.jpg,1.021506473,0.3559664183,2.90950565,11.04338264,1.511782306,0.9939552546,44.82868783,0.5635079145,2.839707335
ABC-Former,qiangzhuang.6,qiangzhuang.6.jpg,qiangzhuang.6_AbcFormer.jpg,D:\Desktop\Stage1Codex\data\inputImg\Original\qiangzhuang.6.jpg,D:\Desktop\2025CVPR_ABC-Former\ABC-Former\lgsresults\qiangzhuang.6_AbcFormer.jpg,0.8959115729,0.3490670194,2.706256908,10.22009208,1.368155828,0.9981352687,31.67386819,0.6339897513,2.4523295
GDCP,qiangzhuang.6,qiangzhuang.6.jpg,qiangzhuang.6_GDCP.jpg,D:\Desktop\Stage1Codex\data\inputImg\Original\qiangzhuang.6.jpg,D:\Desktop\2018_Generalization-of-the-Dark-Channel-Prior\lgsresults\qiangzhuang.6_GDCP.jpg,3.278089481,0.4865366365,4.081529557,57.59569455,3.144942759,0.9096144438,28.76724954,1.241190553,7.93235069
CBF,qiangzhuang.6,qiangzhuang.6.jpg,qiangzhuang.6_CBF.jpg,D:\Desktop\Stage1Codex\data\inputImg\Original\qiangzhuang.6.jpg,D:\Desktop\2018_Color-Balance-and-fusion-for-underwater-image-enhancement\lgsresult\qiangzhuang.6_CBF.jpg,4.409569707,0.542153495,6.328017809,57.99430839,5.024502519,0.6760928035,16.74957294,1.04965651,10.29294121
HLRP,qiangzhuang.6,qiangzhuang.6.jpg,qiangzhuang.6_HLRP.jpg,D:\Desktop\Stage1Codex\data\inputImg\Original\qiangzhuang.6.jpg,D:\Desktop\2022_HLRP-main\HLRP_Code\lgsresult\qiangzhuang.6_HLRP.jpg,24.66096716,1.667094419,7.24339721,553.435144,23.14484253,0.1387378126,10.76611009,1.538109899,50.5602356
SGUIE-Net,qiangzhuang.6,qiangzhuang.6.jpg,qiangzhuang.6_SGUIEnet.jpg,D:\Desktop\Stage1Codex\data\inputImg\Original\qiangzhuang.6.jpg,D:\Desktop\2022_SGUIE_Net_Simple\lgsresults\qiangzhuang.6_SGUIEnet.jpg,1.133318317,0.3622141021,3.089778283,14.36487559,1.528608051,0.9892128706,36.96927775,0.7921084762,3.682309143
Histoformer,qiangzhuang.6,qiangzhuang.6.jpg,qiangzhuang.6_Histoformer.jpg,D:\Desktop\Stage1Codex\data\inputImg\Original\qiangzhuang.6.jpg,D:\Desktop\2024_Histoformer-main\lgsresults\qiangzhuang.6_Histoformer.jpg,28.60586271,1.911798133,6.622734866,1096.807906,27.68815319,0.1385250539,12.90616943,6.517393589,59.97423201
WWPF,qiangzhuang.6,qiangzhuang.6.jpg,qiangzhuang.6_WWPF.jpg,D:\Desktop\Stage1Codex\data\inputImg\Original\qiangzhuang.6.jpg,D:\Desktop\2024_WWPF_code\2023-WWPE\datasets\lgsresults\qiangzhuang.6_WWPF.jpg,9.773185913,0.8470622808,5.436460903,386.4930104,15.49798338,0.3079257905,15.21141241,1.095300794,18.40808496
Ours,qiangzhuang.7,qiangzhuang.7.jpg,qiangzhuang.7_Final.png,D:\Desktop\Stage1Codex\data\inputImg\Original\qiangzhuang.7.jpg,D:\Desktop\Stage1Codex\experiments\h2-full506-direct\outputs\full506\runs\full506_final_mainline\png\Final\qiangzhuang.7_Final.png,7.511332293,0.7202066709,5.311832074,333.4321464,9.985048904,0.7343948483,19.45591075,1.751413465,14.73679855
HVDualformer,qiangzhuang.7,qiangzhuang.7.jpg,qiangzhuang.7_HVDual.jpg,D:\Desktop\Stage1Codex\data\inputImg\Original\qiangzhuang.7.jpg,D:\Desktop\2025AAAI_HVDual_former\lgsresults\qiangzhuang.7_HVDual.jpg,1.084598632,0.3594282046,2.978973642,11.45499118,1.571623469,0.9934013486,44.81182739,0.5960236788,2.978894401
ABC-Former,qiangzhuang.7,qiangzhuang.7.jpg,qiangzhuang.7_AbcFormer.jpg,D:\Desktop\Stage1Codex\data\inputImg\Original\qiangzhuang.7.jpg,D:\Desktop\2025CVPR_ABC-Former\ABC-Former\lgsresults\qiangzhuang.7_AbcFormer.jpg,0.9447165863,0.3517337411,2.764914728,10.4617261,1.404814922,0.9982329607,31.38300644,0.7008621097,2.540022349
GDCP,qiangzhuang.7,qiangzhuang.7.jpg,qiangzhuang.7_GDCP.jpg,D:\Desktop\Stage1Codex\data\inputImg\Original\qiangzhuang.7.jpg,D:\Desktop\2018_Generalization-of-the-Dark-Channel-Prior\lgsresults\qiangzhuang.7_GDCP.jpg,3.511931427,0.5004728163,4.111371749,60.48361579,3.250447093,0.9129778743,28.42363699,1.312697053,7.826508249
CBF,qiangzhuang.7,qiangzhuang.7.jpg,qiangzhuang.7_CBF.jpg,D:\Desktop\Stage1Codex\data\inputImg\Original\qiangzhuang.7.jpg,D:\Desktop\2018_Color-Balance-and-fusion-for-underwater-image-enhancement\lgsresult\qiangzhuang.7_CBF.jpg,3.85521363,0.5117633031,6.382361785,51.61868632,4.389569397,0.7279264927,16.77204462,1.088253379,8.476418211
HLRP,qiangzhuang.7,qiangzhuang.7.jpg,qiangzhuang.7_HLRP.jpg,D:\Desktop\Stage1Codex\data\inputImg\Original\qiangzhuang.7.jpg,D:\Desktop\2022_HLRP-main\HLRP_Code\lgsresult\qiangzhuang.7_HLRP.jpg,22.86780467,1.561062981,7.331318113,511.5559806,22.41440696,0.126816079,10.7601789,1.464016438,47.78365616
SGUIE-Net,qiangzhuang.7,qiangzhuang.7.jpg,qiangzhuang.7_SGUIEnet.jpg,D:\Desktop\Stage1Codex\data\inputImg\Original\qiangzhuang.7.jpg,D:\Desktop\2022_SGUIE_Net_Simple\lgsresults\qiangzhuang.7_SGUIEnet.jpg,1.161840332,0.3637776188,3.102788183,14.68714734,1.522752845,0.9897249937,37.8584028,0.8042715192,3.707169471
Histoformer,qiangzhuang.7,qiangzhuang.7.jpg,qiangzhuang.7_Histoformer.jpg,D:\Desktop\Stage1Codex\data\inputImg\Original\qiangzhuang.7.jpg,D:\Desktop\2024_Histoformer-main\lgsresults\qiangzhuang.7_Histoformer.jpg,27.97082255,1.873200707,6.617630483,1094.655667,27.3280183,0.1264738292,12.51499715,6.428451061,58.20605906
WWPF,qiangzhuang.7,qiangzhuang.7.jpg,qiangzhuang.7_WWPF.jpg,D:\Desktop\Stage1Codex\data\inputImg\Original\qiangzhuang.7.jpg,D:\Desktop\2024_WWPF_code\2023-WWPE\datasets\lgsresults\qiangzhuang.7_WWPF.jpg,10.36039437,0.8802608129,6.073155039,429.9792271,16.74750347,0.264223516,15.68979628,1.04963696,20.70954419
Ours,qiangzhuang.8,qiangzhuang.8.jpg,qiangzhuang.8_Final.png,D:\Desktop\Stage1Codex\data\inputImg\Original\qiangzhuang.8.jpg,D:\Desktop\Stage1Codex\experiments\h2-full506-direct\outputs\full506\runs\full506_final_mainline\png\Final\qiangzhuang.8_Final.png,7.931482989,0.7415312362,5.274569503,358.7237608,11.50451696,0.6784263849,20.30686737,2.083513021,15.24712803
HVDualformer,qiangzhuang.8,qiangzhuang.8.jpg,qiangzhuang.8_HVDual.jpg,D:\Desktop\Stage1Codex\data\inputImg\Original\qiangzhuang.8.jpg,D:\Desktop\2025AAAI_HVDual_former\lgsresults\qiangzhuang.8_HVDual.jpg,1.006539528,0.3551729033,2.810636965,11.74631661,1.493095556,0.9942082763,43.17286774,0.5068231225,2.831208676
ABC-Former,qiangzhuang.8,qiangzhuang.8.jpg,qiangzhuang.8_AbcFormer.jpg,D:\Desktop\Stage1Codex\data\inputImg\Original\qiangzhuang.8.jpg,D:\Desktop\2025CVPR_ABC-Former\ABC-Former\lgsresults\qiangzhuang.8_AbcFormer.jpg,0.8893352926,0.3487333637,2.666995269,10.98555545,1.361827288,0.9980968833,31.72339,0.5965204239,2.323987637
GDCP,qiangzhuang.8,qiangzhuang.8.jpg,qiangzhuang.8_GDCP.jpg,D:\Desktop\Stage1Codex\data\inputImg\Original\qiangzhuang.8.jpg,D:\Desktop\2018_Generalization-of-the-Dark-Channel-Prior\lgsresults\qiangzhuang.8_GDCP.jpg,3.23300383,0.4852674941,3.914150621,57.77438774,3.041520882,0.9182428718,28.7521959,1.290810943,7.628447243
CBF,qiangzhuang.8,qiangzhuang.8.jpg,qiangzhuang.8_CBF.jpg,D:\Desktop\Stage1Codex\data\inputImg\Original\qiangzhuang.8.jpg,D:\Desktop\2018_Color-Balance-and-fusion-for-underwater-image-enhancement\lgsresult\qiangzhuang.8_CBF.jpg,4.300367307,0.5362993328,6.311244202,55.58354232,4.880682794,0.6750165224,16.63230106,0.9821417332,9.479900045
HLRP,qiangzhuang.8,qiangzhuang.8.jpg,qiangzhuang.8_HLRP.jpg,D:\Desktop\Stage1Codex\data\inputImg\Original\qiangzhuang.8.jpg,D:\Desktop\2022_HLRP-main\HLRP_Code\lgsresult\qiangzhuang.8_HLRP.jpg,24.17372081,1.643171673,7.309625243,534.3763715,22.93138799,0.1243778095,10.71903771,1.558310509,49.72848481
SGUIE-Net,qiangzhuang.8,qiangzhuang.8.jpg,qiangzhuang.8_SGUIEnet.jpg,D:\Desktop\Stage1Codex\data\inputImg\Original\qiangzhuang.8.jpg,D:\Desktop\2022_SGUIE_Net_Simple\lgsresults\qiangzhuang.8_SGUIEnet.jpg,1.110967595,0.3610375164,2.969027688,15.23325333,1.488006937,0.9907067418,38.22218398,0.8079574108,3.613543628
Histoformer,qiangzhuang.8,qiangzhuang.8.jpg,qiangzhuang.8_Histoformer.jpg,D:\Desktop\Stage1Codex\data\inputImg\Original\qiangzhuang.8.jpg,D:\Desktop\2024_Histoformer-main\lgsresults\qiangzhuang.8_Histoformer.jpg,30.17924531,2.002163362,6.848168109,1153.573511,28.88324324,0.1263508499,12.6405058,6.551718235,61.82100688
WWPF,qiangzhuang.8,qiangzhuang.8.jpg,qiangzhuang.8_WWPF.jpg,D:\Desktop\Stage1Codex\data\inputImg\Original\qiangzhuang.8.jpg,D:\Desktop\2024_WWPF_code\2023-WWPE\datasets\lgsresults\qiangzhuang.8_WWPF.jpg,9.525142775,0.8320474829,5.510358536,381.8920797,15.57321211,0.308453083,15.30176264,0.8888643384,17.93092067
Ours,qiangzhuang.9,qiangzhuang.9.jpg,qiangzhuang.9_Final.png,D:\Desktop\Stage1Codex\data\inputImg\Original\qiangzhuang.9.jpg,D:\Desktop\Stage1Codex\experiments\h2-full506-direct\outputs\full506\runs\full506_final_mainline\png\Final\qiangzhuang.9_Final.png,14.50328142,1.109777039,6.006159352,534.4329105,17.22078728,0.5147900581,15.75657991,1.543678522,27.653561
HVDualformer,qiangzhuang.9,qiangzhuang.9.jpg,qiangzhuang.9_HVDual.jpg,D:\Desktop\Stage1Codex\data\inputImg\Original\qiangzhuang.9.jpg,D:\Desktop\2025AAAI_HVDual_former\lgsresults\qiangzhuang.9_HVDual.jpg,0.9358831967,0.3512100678,2.81503474,8.629486677,1.44881821,0.9952363968,44.57269417,0.4115037024,2.749519387
ABC-Former,qiangzhuang.9,qiangzhuang.9.jpg,qiangzhuang.9_AbcFormer.jpg,D:\Desktop\Stage1Codex\data\inputImg\Original\qiangzhuang.9.jpg,D:\Desktop\2025CVPR_ABC-Former\ABC-Former\lgsresults\qiangzhuang.9_AbcFormer.jpg,0.8146946291,0.3445679508,2.686114868,7.929040948,1.309112317,0.9982456565,31.72635514,0.5319902301,2.272966325
GDCP,qiangzhuang.9,qiangzhuang.9.jpg,qiangzhuang.9_GDCP.jpg,D:\Desktop\Stage1Codex\data\inputImg\Original\qiangzhuang.9.jpg,D:\Desktop\2018_Generalization-of-the-Dark-Channel-Prior\lgsresults\qiangzhuang.9_GDCP.jpg,2.768017237,0.4551524173,4.075896611,47.67015576,3.048477612,0.9251095653,31.05456966,0.9466982484,7.355674311
CBF,qiangzhuang.9,qiangzhuang.9.jpg,qiangzhuang.9_CBF.jpg,D:\Desktop\Stage1Codex\data\inputImg\Original\qiangzhuang.9.jpg,D:\Desktop\2018_Color-Balance-and-fusion-for-underwater-image-enhancement\lgsresult\qiangzhuang.9_CBF.jpg,5.146697672,0.5822453884,6.30129775,69.33803879,6.270785458,0.6345759034,17.22721014,1.109623432,11.4594521
HLRP,qiangzhuang.9,qiangzhuang.9.jpg,qiangzhuang.9_HLRP.jpg,D:\Desktop\Stage1Codex\data\inputImg\Original\qiangzhuang.9.jpg,D:\Desktop\2022_HLRP-main\HLRP_Code\lgsresult\qiangzhuang.9_HLRP.jpg,23.14342972,1.579264756,7.209944297,513.2246963,22.76916768,0.1390051693,10.81650678,1.605924845,48.1804591
