method,stem,original_filename,result_filename,original_path,result_path,EME,EMEE,Entropy,Contrast,AvgGra,MS_SSIM,PSNR,UCIQE,UIQM
HLRP,xinyue.4,xinyue.4.jpg,xinyue.4.jpg,D:\Desktop\Stage1Codex\experiments\myedge168_compare9_rerun_20260527\inputs\raw\xinyue.4.jpg,D:\Desktop\Stage1Codex\experiments\myedge168_compare9_rerun_20260527\outputs_normalized\HLRP\xinyue.4.jpg,12.31043941,0.9767292144,6.253368894,144.9274784,14.71312736,0.3876656294,11.12164262,1.197031425,28.60905333
HVDualformer,xinyue.4,xinyue.4.jpg,xinyue.4.jpg,D:\Desktop\Stage1Codex\experiments\myedge168_compare9_rerun_20260527\inputs\raw\xinyue.4.jpg,D:\Desktop\Stage1Codex\experiments\myedge168_compare9_rerun_20260527\outputs_normalized\HVDualformer\xinyue.4.jpg,1.08238699,0.3591198737,3.218488856,3.559448472,1.717461118,0.9924294949,32.31280874,0.494405174,5.002334161
Ours,xinyue.4,xinyue.4.jpg,xinyue.4.png,D:\Desktop\Stage1Codex\experiments\myedge168_compare9_rerun_20260527\inputs\raw\xinyue.4.jpg,D:\Desktop\Stage1Codex\experiments\myedge168_compare9_rerun_20260527\outputs_normalized\Ours\xinyue.4.png,28.78121753,1.906283276,7.353820927,1747.977895,47.31364689,0.3139027357,13.52135764,1.208267749,56.34577594
SGUIE-Net,xinyue.4,xinyue.4.jpg,xinyue.4.jpg,D:\Desktop\Stage1Codex\experiments\myedge168_compare9_rerun_20260527\inputs\raw\xinyue.4.jpg,D:\Desktop\Stage1Codex\experiments\myedge168_compare9_rerun_20260527\outputs_normalized\SGUIE-Net\xinyue.4.jpg,1.256413475,0.3687246018,3.409448198,5.486833856,1.841657212,0.9826299548,38.80166848,0.678793924,5.386275495
WWPF,xinyue.4,xinyue.4.jpg,xinyue.4.jpg,D:\Desktop\Stage1Codex\experiments\myedge168_compare9_rerun_20260527\inputs\raw\xinyue.4.jpg,D:\Desktop\Stage1Codex\experiments\myedge168_compare9_rerun_20260527\outputs_normalized\WWPF\xinyue.4.jpg,10.21286038,0.8658073798,6.585117813,326.8680153,21.41673594,0.4101182222,19.61148967,0.991953529,25.39325437
ABC-Former,xinyue.5,xinyue.5.jpg,xinyue.5.jpg,D:\Desktop\Stage1Codex\experiments\myedge168_compare9_rerun_20260527\inputs\raw\xinyue.5.jpg,D:\Desktop\Stage1Codex\experiments\myedge168_compare9_rerun_20260527\outputs_normalized\ABC-Former\xinyue.5.jpg,1.408569987,0.3769461794,4.19226884,11.32914871,3.020243103,0.9971646667,29.29794694,1.031023681,8.451476995
CBF,xinyue.5,xinyue.5.jpg,xinyue.5.jpg,D:\Desktop\Stage1Codex\experiments\myedge168_compare9_rerun_20260527\inputs\raw\xinyue.5.jpg,D:\Desktop\Stage1Codex\experiments\myedge168_compare9_rerun_20260527\outputs_normalized\CBF\xinyue.5.jpg,7.637183605,0.7187505662,6.490736545,134.5930153,13.48851678,0.5903581977,16.18720202,1.593555136,21.36638041
GDCP,xinyue.5,xinyue.5.jpg,xinyue.5.jpg,D:\Desktop\Stage1Codex\experiments\myedge168_compare9_rerun_20260527\inputs\raw\xinyue.5.jpg,D:\Desktop\Stage1Codex\experiments\myedge168_compare9_rerun_20260527\outputs_normalized\GDCP\xinyue.5.jpg,3.933303826,0.5164499542,5.651101588,55.40447688,7.467301771,0.8159967661,23.69750987,1.546120074,10.33129218
Histoformer,xinyue.5,xinyue.5.jpg,xinyue.5.jpg,D:\Desktop\Stage1Codex\experiments\myedge168_compare9_rerun_20260527\inputs\raw\xinyue.5.jpg,D:\Desktop\Stage1Codex\experiments\myedge168_compare9_rerun_20260527\outputs_normalized\Histoformer\xinyue.5.jpg,31.87136204,2.106240955,7.461344355,841.6134551,30.80985038,0.2884171903,11.22239977,6.257252321,64.92087286
HLRP,xinyue.5,xinyue.5.jpg,xinyue.5.jpg,D:\Desktop\Stage1Codex\experiments\myedge168_compare9_rerun_20260527\inputs\raw\xinyue.5.jpg,D:\Desktop\Stage1Codex\experiments\myedge168_compare9_rerun_20260527\outputs_normalized\HLRP\xinyue.5.jpg,15.82576428,1.172549557,6.698555073,175.970528,15.90381255,0.2770251334,6.90099959,1.616321354,34.57552508
HVDualformer,xinyue.5,xinyue.5.jpg,xinyue.5.jpg,D:\Desktop\Stage1Codex\experiments\myedge168_compare9_rerun_20260527\inputs\raw\xinyue.5.jpg,D:\Desktop\Stage1Codex\experiments\myedge168_compare9_rerun_20260527\outputs_normalized\HVDualformer\xinyue.5.jpg,1.702921488,0.3930787091,4.441914836,13.23612363,3.341926842,0.9937105179,35.6139391,1.054241942,9.332269138
Ours,xinyue.5,xinyue.5.jpg,xinyue.5.png,D:\Desktop\Stage1Codex\experiments\myedge168_compare9_rerun_20260527\inputs\raw\xinyue.5.jpg,D:\Desktop\Stage1Codex\experiments\myedge168_compare9_rerun_20260527\outputs_normalized\Ours\xinyue.5.png,35.87869595,2.324657155,7.420265076,2044.484233,48.76336289,0.371897161,9.954297137,1.794995891,69.21848656
SGUIE-Net,xinyue.5,xinyue.5.jpg,xinyue.5.jpg,D:\Desktop\Stage1Codex\experiments\myedge168_compare9_rerun_20260527\inputs\raw\xinyue.5.jpg,D:\Desktop\Stage1Codex\experiments\myedge168_compare9_rerun_20260527\outputs_normalized\SGUIE-Net\xinyue.5.jpg,1.874410031,0.4027183983,4.466937394,17.47293789,3.350489938,0.9820820689,37.58700371,1.226992732,9.790614228
WWPF,xinyue.5,xinyue.5.jpg,xinyue.5.jpg,D:\Desktop\Stage1Codex\experiments\myedge168_compare9_rerun_20260527\inputs\raw\xinyue.5.jpg,D:\Desktop\Stage1Codex\experiments\myedge168_compare9_rerun_20260527\outputs_normalized\WWPF\xinyue.5.jpg,7.529216298,0.7158988697,6.441365287,188.7768613,15.3688081,0.5764707923,22.18244345,1.157852437,18.36185651
ABC-Former,xinyue.6,xinyue.6.jpg,xinyue.6.jpg,D:\Desktop\Stage1Codex\experiments\myedge168_compare9_rerun_20260527\inputs\raw\xinyue.6.jpg,D:\Desktop\Stage1Codex\experiments\myedge168_compare9_rerun_20260527\outputs_normalized\ABC-Former\xinyue.6.jpg,0.6840094986,0.3373092399,2.716806933,1.79119808,1.379845955,0.9984314442,42.65791317,0.7085575927,3.149390018
CBF,xinyue.6,xinyue.6.jpg,xinyue.6.jpg,D:\Desktop\Stage1Codex\experiments\myedge168_compare9_rerun_20260527\inputs\raw\xinyue.6.jpg,D:\Desktop\Stage1Codex\experiments\myedge168_compare9_rerun_20260527\outputs_normalized\CBF\xinyue.6.jpg,7.47283412,0.7095055226,6.354680997,112.1771993,12.26339771,0.5613428354,16.13602867,2.305274166,20.99312738
GDCP,xinyue.6,xinyue.6.jpg,xinyue.6.jpg,D:\Desktop\Stage1Codex\experiments\myedge168_compare9_rerun_20260527\inputs\raw\xinyue.6.jpg,D:\Desktop\Stage1Codex\experiments\myedge168_compare9_rerun_20260527\outputs_normalized\GDCP\xinyue.6.jpg,2.385546446,0.4303592661,4.43077452,17.32616575,4.556917691,0.9263173938,33.72324203,1.735729905,11.47056031
Histoformer,xinyue.6,xinyue.6.jpg,xinyue.6.jpg,D:\Desktop\Stage1Codex\experiments\myedge168_compare9_rerun_20260527\inputs\raw\xinyue.6.jpg,D:\Desktop\Stage1Codex\experiments\myedge168_compare9_rerun_20260527\outputs_normalized\Histoformer\xinyue.6.jpg,19.75880229,1.401699652,6.805708404,631.7415165,26.84824594,0.313280493,16.93949813,6.94959932,43.99358251
HLRP,xinyue.6,xinyue.6.jpg,xinyue.6.jpg,D:\Desktop\Stage1Codex\experiments\myedge168_compare9_rerun_20260527\inputs\raw\xinyue.6.jpg,D:\Desktop\Stage1Codex\experiments\myedge168_compare9_rerun_20260527\outputs_normalized\HLRP\xinyue.6.jpg,11.20300926,0.9152925996,6.150951848,137.5741526,14.36301094,0.4817733765,10.93343575,1.287711709,26.7108061
HVDualformer,xinyue.6,xinyue.6.jpg,xinyue.6.jpg,D:\Desktop\Stage1Codex\experiments\myedge168_compare9_rerun_20260527\inputs\raw\xinyue.6.jpg,D:\Desktop\Stage1Codex\experiments\myedge168_compare9_rerun_20260527\outputs_normalized\HVDualformer\xinyue.6.jpg,0.8311330506,0.3453418764,3.017538568,2.157479428,1.520885118,0.9930755496,35.11652091,0.5563848344,3.830640938
Ours,xinyue.6,xinyue.6.jpg,xinyue.6.png,D:\Desktop\Stage1Codex\experiments\myedge168_compare9_rerun_20260527\inputs\raw\xinyue.6.jpg,D:\Desktop\Stage1Codex\experiments\myedge168_compare9_rerun_20260527\outputs_normalized\Ours\xinyue.6.png,36.02695153,2.327749603,7.478016701,2419.29783,56.1254322,0.299715966,12.37740011,1.343390563,67.74282127
SGUIE-Net,xinyue.6,xinyue.6.jpg,xinyue.6.jpg,D:\Desktop\Stage1Codex\experiments\myedge168_compare9_rerun_20260527\inputs\raw\xinyue.6.jpg,D:\Desktop\Stage1Codex\experiments\myedge168_compare9_rerun_20260527\outputs_normalized\SGUIE-Net\xinyue.6.jpg,0.9524394727,0.3519960046,3.182023331,3.134952978,1.514045124,0.9789594412,39.46818412,0.7880373564,3.695247576
WWPF,xinyue.6,xinyue.6.jpg,xinyue.6.jpg,D:\Desktop\Stage1Codex\experiments\myedge168_compare9_rerun_20260527\inputs\raw\xinyue.6.jpg,D:\Desktop\Stage1Codex\experiments\myedge168_compare9_rerun_20260527\outputs_normalized\WWPF\xinyue.6.jpg,8.907068183,0.7930221352,6.417668919,270.7830917,19.30890337,0.4682872891,19.39711525,1.350681551,23.24983704
ABC-Former,xuanlianjiaomao.3,xuanlianjiaomao.3.jpg,xuanlianjiaomao.3.jpg,D:\Desktop\Stage1Codex\experiments\myedge168_compare9_rerun_20260527\inputs\raw\xuanlianjiaomao.3.jpg,D:\Desktop\Stage1Codex\experiments\myedge168_compare9_rerun_20260527\outputs_normalized\ABC-Former\xuanlianjiaomao.3.jpg,2.892008273,0.4594342393,3.875020117,22.92379016,2.956265449,0.9994033575,53.84727234,1.647183095,8.154262007
CBF,xuanlianjiaomao.3,xuanlianjiaomao.3.jpg,xuanlianjiaomao.3.jpg,D:\Desktop\Stage1Codex\experiments\myedge168_compare9_rerun_20260527\inputs\raw\xuanlianjiaomao.3.jpg,D:\Desktop\Stage1Codex\experiments\myedge168_compare9_rerun_20260527\outputs_normalized\CBF\xuanlianjiaomao.3.jpg,7.779970083,0.7311888085,6.806964308,79.83045161,7.597873046,0.7700076699,19.72198974,1.987421209,20.92561744
GDCP,xuanlianjiaomao.3,xuanlianjiaomao.3.jpg,xuanlianjiaomao.3.jpg,D:\Desktop\Stage1Codex\experiments\myedge168_compare9_rerun_20260527\inputs\raw\xuanlianjiaomao.3.jpg,D:\Desktop\Stage1Codex\experiments\myedge168_compare9_rerun_20260527\outputs_normalized\GDCP\xuanlianjiaomao.3.jpg,10.03158996,0.8688461273,5.494053143,105.6502057,7.883360954,0.8776117563,21.49903226,2.337506117,24.9942817
Histoformer,xuanlianjiaomao.3,xuanlianjiaomao.3.jpg,xuanlianjiaomao.3.jpg,D:\Desktop\Stage1Codex\experiments\myedge168_compare9_rerun_20260527\inputs\raw\xuanlianjiaomao.3.jpg,D:\Desktop\Stage1Codex\experiments\myedge168_compare9_rerun_20260527\outputs_normalized\Histoformer\xuanlianjiaomao.3.jpg,19.27120961,1.377643869,7.151402171,521.4871914,23.80430234,0.4431633949,17.46883561,3.443903916,41.6142948
HLRP,xuanlianjiaomao.3,xuanlianjiaomao.3.jpg,xuanlianjiaomao.3.jpg,D:\Desktop\Stage1Codex\experiments\myedge168_compare9_rerun_20260527\inputs\raw\xuanlianjiaomao.3.jpg,D:\Desktop\Stage1Codex\experiments\myedge168_compare9_rerun_20260527\outputs_normalized\HLRP\xuanlianjiaomao.3.jpg,16.35925756,1.213840736,6.911161947,259.0333954,16.89145941,0.3808214366,18.57309223,1.97070196,35.77346504
HVDualformer,xuanlianjiaomao.3,xuanlianjiaomao.3.jpg,xuanlianjiaomao.3.jpg,D:\Desktop\Stage1Codex\experiments\myedge168_compare9_rerun_20260527\inputs\raw\xuanlianjiaomao.3.jpg,D:\Desktop\Stage1Codex\experiments\myedge168_compare9_rerun_20260527\outputs_normalized\HVDualformer\xuanlianjiaomao.3.jpg,3.020246886,0.4668129847,3.884788032,22.84793299,2.895983638,0.9943293929,42.94364692,1.377744644,8.241406819
Ours,xuanlianjiaomao.3,xuanlianjiaomao.3.jpg,xuanlianjiaomao.3.png,D:\Desktop\Stage1Codex\experiments\myedge168_compare9_rerun_20260527\inputs\raw\xuanlianjiaomao.3.jpg,D:\Desktop\Stage1Codex\experiments\myedge168_compare9_rerun_20260527\outputs_normalized\Ours\xuanlianjiaomao.3.png,8.982760994,0.8017359994,5.563529363,323.2096493,12.4786355,0.8605692387,20.2918795,2.682445642,21.95535325
SGUIE-Net,xuanlianjiaomao.3,xuanlianjiaomao.3.jpg,xuanlianjiaomao.3.jpg,D:\Desktop\Stage1Codex\experiments\myedge168_compare9_rerun_20260527\inputs\raw\xuanlianjiaomao.3.jpg,D:\Desktop\Stage1Codex\experiments\myedge168_compare9_rerun_20260527\outputs_normalized\SGUIE-Net\xuanlianjiaomao.3.jpg,10.35683387,0.8871269994,6.021773222,169.7535266,10.87973776,0.7345424294,18.76130715,2.207597768,25.75004139
WWPF,xuanlianjiaomao.3,xuanlianjiaomao.3.jpg,xuanlianjiaomao.3.jpg,D:\Desktop\Stage1Codex\experiments\myedge168_compare9_rerun_20260527\inputs\raw\xuanlianjiaomao.3.jpg,D:\Desktop\Stage1Codex\experiments\myedge168_compare9_rerun_20260527\outputs_normalized\WWPF\xuanlianjiaomao.3.jpg,14.95621555,1.136548052,7.158707641,699.4358738,28.7671749,0.3859629035,10.18129151,1.897158765,34.18110148
ABC-Former,xuanlianjiaomao.4,xuanlianjiaomao.4.jpg,xuanlianjiaomao.4.jpg,D:\Desktop\Stage1Codex\experiments\myedge168_compare9_rerun_20260527\inputs\raw\xuanlianjiaomao.4.jpg,D:\Desktop\Stage1Codex\experiments\myedge168_compare9_rerun_20260527\outputs_normalized\ABC-Former\xuanlianjiaomao.4.jpg,2.000511427,0.4097826697,3.791861185,7.44648315,2.013866089,0.9991361499,52.67089881,1.654999543,5.906381367
CBF,xuanlianjiaomao.4,xuanlianjiaomao.4.jpg,xuanlianjiaomao.4.jpg,D:\Desktop\Stage1Codex\experiments\myedge168_compare9_rerun_20260527\inputs\raw\xuanlianjiaomao.4.jpg,D:\Desktop\Stage1Codex\experiments\myedge168_compare9_rerun_20260527\outputs_normalized\CBF\xuanlianjiaomao.4.jpg,9.502023286,0.8253925735,6.768448704,66.53591301,8.190523614,0.6728640795,18.72272389,2.2880218,23.89560214
GDCP,xuanlianjiaomao.4,xuanlianjiaomao.4.jpg,xuanlianjiaomao.4.jpg,D:\Desktop\Stage1Codex\experiments\myedge168_compare9_rerun_20260527\inputs\raw\xuanlianjiaomao.4.jpg,D:\Desktop\Stage1Codex\experiments\myedge168_compare9_rerun_20260527\outputs_normalized\GDCP\xuanlianjiaomao.4.jpg,6.937295057,0.6847834146,5.428071749,38.68608444,5.877403971,0.8734285831,21.62822397,2.353126579,19.5115216
Histoformer,xuanlianjiaomao.4,xuanlianjiaomao.4.jpg,xuanlianjiaomao.4.jpg,D:\Desktop\Stage1Codex\experiments\myedge168_compare9_rerun_20260527\inputs\raw\xuanlianjiaomao.4.jpg,D:\Desktop\Stage1Codex\experiments\myedge168_compare9_rerun_20260527\outputs_normalized\Histoformer\xuanlianjiaomao.4.jpg,17.12779355,1.251343055,7.068293325,336.0515968,19.79568931,0.4075722992,17.18708001,3.54982441,38.5865789
HLRP,xuanlianjiaomao.4,xuanlianjiaomao.4.jpg,xuanlianjiaomao.4.jpg,D:\Desktop\Stage1Codex\experiments\myedge168_compare9_rerun_20260527\inputs\raw\xuanlianjiaomao.4.jpg,D:\Desktop\Stage1Codex\experiments\myedge168_compare9_rerun_20260527\outputs_normalized\HLRP\xuanlianjiaomao.4.jpg,16.35302585,1.207797784,7.068059957,222.1381661,16.67618691,0.3577730656,18.36133318,2.403199017,36.08691161
HVDualformer,xuanlianjiaomao.4,xuanlianjiaomao.4.jpg,xuanlianjiaomao.4.jpg,D:\Desktop\Stage1Codex\experiments\myedge168_compare9_rerun_20260527\inputs\raw\xuanlianjiaomao.4.jpg,D:\Desktop\Stage1Codex\experiments\myedge168_compare9_rerun_20260527\outputs_normalized\HVDualformer\xuanlianjiaomao.4.jpg,2.070766709,0.4137475419,3.80525798,7.327537226,2.028182372,0.9948286414,42.37381847,1.262186921,6.05342439
Ours,xuanlianjiaomao.4,xuanlianjiaomao.4.jpg,xuanlianjiaomao.4.png,D:\Desktop\Stage1Codex\experiments\myedge168_compare9_rerun_20260527\inputs\raw\xuanlianjiaomao.4.jpg,D:\Desktop\Stage1Codex\experiments\myedge168_compare9_rerun_20260527\outputs_normalized\Ours\xuanlianjiaomao.4.png,9.013115425,0.7999981538,6.060066939,253.5364665,14.22206099,0.7082362175,14.71365,2.409069629,23.72868679
SGUIE-Net,xuanlianjiaomao.4,xuanlianjiaomao.4.jpg,xuanlianjiaomao.4.jpg,D:\Desktop\Stage1Codex\experiments\myedge168_compare9_rerun_20260527\inputs\raw\xuanlianjiaomao.4.jpg,D:\Desktop\Stage1Codex\experiments\myedge168_compare9_rerun_20260527\outputs_normalized\SGUIE-Net\xuanlianjiaomao.4.jpg,8.571942148,0.7797002516,6.193013013,91.9820337,9.257950485,0.6651287079,17.49404952,2.242809724,22.93104285
WWPF,xuanlianjiaomao.4,xuanlianjiaomao.4.jpg,xuanlianjiaomao.4.jpg,D:\Desktop\Stage1Codex\experiments\myedge168_compare9_rerun_20260527\inputs\raw\xuanlianjiaomao.4.jpg,D:\Desktop\Stage1Codex\experiments\myedge168_compare9_rerun_20260527\outputs_normalized\WWPF\xuanlianjiaomao.4.jpg,11.74455361,0.9544792012,6.997670961,340.6090664,20.1600235,0.4139887393,11.01220513,2.143098578,28.8834436
ABC-Former,xuehong.10,xuehong.10.jpg,xuehong.10.jpg,D:\Desktop\Stage1Codex\experiments\myedge168_compare9_rerun_20260527\inputs\raw\xuehong.10.jpg,D:\Desktop\Stage1Codex\experiments\myedge168_compare9_rerun_20260527\outputs_normalized\ABC-Former\xuehong.10.jpg,1.986949885,0.4089419583,4.16913567,20.98345415,3.073501382,0.9992426634,52.3383282,2.379106671,8.063694639
CBF,xuehong.10,xuehong.10.jpg,xuehong.10.jpg,D:\Desktop\Stage1Codex\experiments\myedge168_compare9_rerun_20260527\inputs\raw\xuehong.10.jpg,D:\Desktop\Stage1Codex\experiments\myedge168_compare9_rerun_20260527\outputs_normalized\CBF\xuehong.10.jpg,6.314586069,0.648005513,6.615145823,77.83779879,8.036232005,0.7788420916,16.60483236,2.084116063,18.15920523
GDCP,xuehong.10,xuehong.10.jpg,xuehong.10.jpg,D:\Desktop\Stage1Codex\experiments\myedge168_compare9_rerun_20260527\inputs\raw\xuehong.10.jpg,D:\Desktop\Stage1Codex\experiments\myedge168_compare9_rerun_20260527\outputs_normalized\GDCP\xuehong.10.jpg,5.585769068,0.6086864469,5.820165496,61.81051626,7.417656427,0.865629673,24.40567516,3.287216763,18.00389006
Histoformer,xuehong.10,xuehong.10.jpg,xuehong.10.jpg,D:\Desktop\Stage1Codex\experiments\myedge168_compare9_rerun_20260527\inputs\raw\xuehong.10.jpg,D:\Desktop\Stage1Codex\experiments\myedge168_compare9_rerun_20260527\outputs_normalized\Histoformer\xuehong.10.jpg,16.59110905,1.223789609,7.310631243,367.1513323,21.73649506,0.4121253192,17.07780678,4.699134687,37.54233358
HLRP,xuehong.10,xuehong.10.jpg,xuehong.10.jpg,D:\Desktop\Stage1Codex\experiments\myedge168_compare9_rerun_20260527\inputs\raw\xuehong.10.jpg,D:\Desktop\Stage1Codex\experiments\myedge168_compare9_rerun_20260527\outputs_normalized\HLRP\xuehong.10.jpg,15.48331262,1.158608829,7.08225731,198.7512882,15.5722727,0.3255510032,12.45708122,1.717253521,33.97390865
HVDualformer,xuehong.10,xuehong.10.jpg,xuehong.10.jpg,D:\Desktop\Stage1Codex\experiments\myedge168_compare9_rerun_20260527\inputs\raw\xuehong.10.jpg,D:\Desktop\Stage1Codex\experiments\myedge168_compare9_rerun_20260527\outputs_normalized\HVDualformer\xuehong.10.jpg,2.029798228,0.4113769385,4.198233821,20.57818378,3.012813388,0.9954816699,33.73026036,2.201377191,8.316969212
Ours,xuehong.10,xuehong.10.jpg,xuehong.10.png,D:\Desktop\Stage1Codex\experiments\myedge168_compare9_rerun_20260527\inputs\raw\xuehong.10.jpg,D:\Desktop\Stage1Codex\experiments\myedge168_compare9_rerun_20260527\outputs_normalized\Ours\xuehong.10.png,6.719201001,0.6745073451,5.476326575,464.8810639,14.62772832,0.8855891824,19.47830331,4.4189383,18.91684994
SGUIE-Net,xuehong.10,xuehong.10.jpg,xuehong.10.jpg,D:\Desktop\Stage1Codex\experiments\myedge168_compare9_rerun_20260527\inputs\raw\xuehong.10.jpg,D:\Desktop\Stage1Codex\experiments\myedge168_compare9_rerun_20260527\outputs_normalized\SGUIE-Net\xuehong.10.jpg,6.889005463,0.6854541157,5.864989467,97.22705721,9.347648958,0.8056491613,23.00454284,2.369435366,20.27914322
WWPF,xuehong.10,xuehong.10.jpg,xuehong.10.jpg,D:\Desktop\Stage1Codex\experiments\myedge168_compare9_rerun_20260527\inputs\raw\xuehong.10.jpg,D:\Desktop\Stage1Codex\experiments\myedge168_compare9_rerun_20260527\outputs_normalized\WWPF\xuehong.10.jpg,8.79913819,0.8054670829,6.395378458,239.4998873,12.98658776,0.6864796281,14.86010564,2.285585983,23.3210296
ABC-Former,xuehong.11,xuehong.11.jpg,xuehong.11.jpg,D:\Desktop\Stage1Codex\experiments\myedge168_compare9_rerun_20260527\inputs\raw\xuehong.11.jpg,D:\Desktop\Stage1Codex\experiments\myedge168_compare9_rerun_20260527\outputs_normalized\ABC-Former\xuehong.11.jpg,1.787051247,0.3978372687,4.282652787,10.95679859,2.844456458,0.9989277124,51.05127817,2.133361585,7.929672263
CBF,xuehong.11,xuehong.11.jpg,xuehong.11.jpg,D:\Desktop\Stage1Codex\experiments\myedge168_compare9_rerun_20260527\inputs\raw\xuehong.11.jpg,D:\Desktop\Stage1Codex\experiments\myedge168_compare9_rerun_20260527\outputs_normalized\CBF\xuehong.11.jpg,5.905147921,0.6246903121,6.648969736,55.517452,7.48034256,0.78087008,16.62809819,1.965484172,17.71058581
GDCP,xuehong.11,xuehong.11.jpg,xuehong.11.jpg,D:\Desktop\Stage1Codex\experiments\myedge168_compare9_rerun_20260527\inputs\raw\xuehong.11.jpg,D:\Desktop\Stage1Codex\experiments\myedge168_compare9_rerun_20260527\outputs_normalized\GDCP\xuehong.11.jpg,4.549698017,0.5501825776,5.909979299,43.0906348,6.858213251,0.8565660119,25.45903635,2.876497918,16.21484356
Histoformer,xuehong.11,xuehong.11.jpg,xuehong.11.jpg,D:\Desktop\Stage1Codex\experiments\myedge168_compare9_rerun_20260527\inputs\raw\xuehong.11.jpg,D:\Desktop\Stage1Codex\experiments\myedge168_compare9_rerun_20260527\outputs_normalized\Histoformer\xuehong.11.jpg,15.78330644,1.175522845,7.34537669,357.2914087,21.42146428,0.4224676788,16.28842397,4.96732996,36.22099722
HLRP,xuehong.11,xuehong.11.jpg,xuehong.11.jpg,D:\Desktop\Stage1Codex\experiments\myedge168_compare9_rerun_20260527\inputs\raw\xuehong.11.jpg,D:\Desktop\Stage1Codex\experiments\myedge168_compare9_rerun_20260527\outputs_normalized\HLRP\xuehong.11.jpg,15.28931086,1.146678868,7.126472989,183.4679663,15.29281978,0.3408581316,12.32452861,2.337187408,33.82596685
HVDualformer,xuehong.11,xuehong.11.jpg,xuehong.11.jpg,D:\Desktop\Stage1Codex\experiments\myedge168_compare9_rerun_20260527\inputs\raw\xuehong.11.jpg,D:\Desktop\Stage1Codex\experiments\myedge168_compare9_rerun_20260527\outputs_normalized\HVDualformer\xuehong.11.jpg,1.76363626,0.3966051782,4.24652391,10.17297218,2.631863001,0.9961177111,33.39316058,1.977493993,7.743236216
Ours,xuehong.11,xuehong.11.jpg,xuehong.11.png,D:\Desktop\Stage1Codex\experiments\myedge168_compare9_rerun_20260527\inputs\raw\xuehong.11.jpg,D:\Desktop\Stage1Codex\experiments\myedge168_compare9_rerun_20260527\outputs_normalized\Ours\xuehong.11.png,6.629049062,0.6681423205,5.676013947,295.4026842,13.86368481,0.8584530354,19.14173512,4.012637554,19.20561729
SGUIE-Net,xuehong.11,xuehong.11.jpg,xuehong.11.jpg,D:\Desktop\Stage1Codex\experiments\myedge168_compare9_rerun_20260527\inputs\raw\xuehong.11.jpg,D:\Desktop\Stage1Codex\experiments\myedge168_compare9_rerun_20260527\outputs_normalized\SGUIE-Net\xuehong.11.jpg,6.481977832,0.6599183554,6.073551823,72.41360697,9.030088898,0.7727584243,22.57153212,3.518897777,19.89916102
WWPF,xuehong.11,xuehong.11.jpg,xuehong.11.jpg,D:\Desktop\Stage1Codex\experiments\myedge168_compare9_rerun_20260527\inputs\raw\xuehong.11.jpg,D:\Desktop\Stage1Codex\experiments\myedge168_compare9_rerun_20260527\outputs_normalized\WWPF\xuehong.11.jpg,8.541202404,0.780058176,6.624786546,194.5807847,14.74206762,0.6256434917,17.10752479,2.284581263,22.91414844
ABC-Former,xuehong.12,xuehong.12.jpg,xuehong.12.jpg,D:\Desktop\Stage1Codex\experiments\myedge168_compare9_rerun_20260527\inputs\raw\xuehong.12.jpg,D:\Desktop\Stage1Codex\experiments\myedge168_compare9_rerun_20260527\outputs_normalized\ABC-Former\xuehong.12.jpg,1.87562696,0.4028216188,4.221196145,14.37957484,2.914673726,0.9987085462,50.43509773,2.258022843,7.829673437
CBF,xuehong.12,xuehong.12.jpg,xuehong.12.jpg,D:\Desktop\Stage1Codex\experiments\myedge168_compare9_rerun_20260527\inputs\raw\xuehong.12.jpg,D:\Desktop\Stage1Codex\experiments\myedge168_compare9_rerun_20260527\outputs_normalized\CBF\xuehong.12.jpg,6.101936075,0.6360958176,6.518808417,56.13414479,7.282241239,0.7686429024,16.59382122,2.250158063,17.73981016
GDCP,xuehong.12,xuehong.12.jpg,xuehong.12.jpg,D:\Desktop\Stage1Codex\experiments\myedge168_compare9_rerun_20260527\inputs\raw\xuehong.12.jpg,D:\Desktop\Stage1Codex\experiments\myedge168_compare9_rerun_20260527\outputs_normalized\GDCP\xuehong.12.jpg,5.526169568,0.6062295258,5.851574164,41.52235012,6.747387177,0.864736557,24.69348233,3.096781531,17.81754777
Histoformer,xuehong.12,xuehong.12.jpg,xuehong.12.jpg,D:\Desktop\Stage1Codex\experiments\myedge168_compare9_rerun_20260527\inputs\raw\xuehong.12.jpg,D:\Desktop\Stage1Codex\experiments\myedge168_compare9_rerun_20260527\outputs_normalized\Histoformer\xuehong.12.jpg,17.12693119,1.253438243,7.39481464,335.4396209,21.27860732,0.3977482915,15.96022862,4.813656908,38.31015716
HLRP,xuehong.12,xuehong.12.jpg,xuehong.12.jpg,D:\Desktop\Stage1Codex\experiments\myedge168_compare9_rerun_20260527\inputs\raw\xuehong.12.jpg,D:\Desktop\Stage1Codex\experiments\myedge168_compare9_rerun_20260527\outputs_normalized\HLRP\xuehong.12.jpg,14.72456698,1.107401252,7.203437459,180.3291634,15.60345107,0.3147126734,12.13547157,2.301833923,33.0616626
